YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGB,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
2012,4,19,,,22.0,146.0,112.0,56.0,48.0,,,,,,,3.0,,69.0,39.0,89.0,0.0,0.0,,,57.02,35.96,,,,20.0,30.0,,,,,116.0,148.0,,,999.0,,,,,,,,,,999.0,,,1.0,,999.0,999.0,,,
2012,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,-999.0,,,,,-999.0,-999.0,,,
2012,4,22,,,-17.0,163.0,142.0,61.0,37.0,,,,,,,0.0,,43.0,20.0,71.0,0.0,0.0,,,69.08,37.04,,,,310.0,290.0,,,,,80.0,112.0,,,9999.0,,,,,,,,,,9999.0,,,9999.0,,9999.0,9999.0,,,
2012,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,,-99.0,,-99.0,-99.0,,,
2012,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,,,99.0,,99.0,99.0,,,
2012,4,25,,,100.0,10135.0,10112.0,128.0,34.0,,,,,,,0.0,,70.0,57.0,87.0,0.0,0.0,,,73.94,50.0,,,,160.0,160.0,,,,,67.0,94.0,,,-9999.0,,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,-9999.0,,,
2012,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,,
2012,4,27,,,56.0,142.0,108.0,117.0,47.0,,,,,,,0.0,,50.0,13.0,93.0,0.0,0.0,,,82.94,48.92,,,,360.0,350.0,,,,,89.0,116.0,,,999.0,,,,,,,,,,1.0,,,999.0,,999.0,999.0,,,
2012,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,,
2012,4,30,,,39.0,179.0,163.0,61.0,39.0,,,,,,,0.0,,77.0,59.0,93.0,0.0,0.0,,,55.94,33.98,,,,60.0,150.0,,,,,80.0,98.0,,,9999.0,,,,,,,,,,9999.0,,,9999.0,,9999.0,9999.0,,,
2012,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,-99.0,,,
2012,5,1,,,50.0,10224.0,10200.0,61.0,36.0,,,,,,,130.0,,88.0,74.0,97.0,0.0,0.0,,,46.94,42.980000000000004,,,,120.0,120.0,,,,,67.0,94.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,1.0,,,,,,
2012,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,
2012,5,3,,,61.0,237.0,213.0,67.0,30.0,,,,,,,8.0,,93.0,83.0,97.0,0.0,0.0,,,48.92,42.980000000000004,,,,100.0,90.0,,,,,54.0,67.0,,,1.0,999.0,999.0,,,,,999.0,,,1.0,1.0,,1.0,,,,,,
2012,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,,
2012,5,6,,,78.0,159.0,139.0,83.0,22.0,,,,,,,132.0,,97.0,86.0,100.0,0.0,0.0,,,48.92,46.04,,,,140.0,130.0,,,,,58.0,72.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,1.0,1.0,,1.0,,,,,,
2012,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
2012,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,99.0,,99.0,,,,,,
2012,5,9,,,44.0,10196.0,10169.0,72.0,26.0,,,,,,,0.0,,72.0,55.0,96.0,0.0,0.0,,,57.92,37.94,,,,40.0,-9999.0,,,,,58.0,-9999.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,,,,,,
2012,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,-9.0,,-9.0,,,,,,
2012,5,11,,,11.0,200.0,173.0,67.0,24.0,,,,,,,0.0,,54.0,25.0,97.0,0.0,0.0,,,64.94,35.96,,,,200.0,200.0,,,,,67.0,89.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,-999.0,,,,,,,,
2012,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
2012,5,14,,,111.0,64.0,51.0,111.0,9.0,,,,,,,38.0,,96.0,87.0,100.0,0.0,0.0,,,60.08,48.92,,,,210.0,190.0,,,,,54.0,72.0,,,1.0,1.0,9999.0,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,-99.0,,,,,,,,
2012,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,99.0,,,,,,,,
2012,5,17,,,39.0,10098.0,10058.0,78.0,31.0,,,,,,,0.0,,60.0,43.0,86.0,0.0,0.0,,,62.059999999999995,41.0,,,,310.0,350.0,,,,,63.0,125.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,
2012,5,19,,,17.0,173.0,146.0,94.0,37.0,,,,,,,0.0,,41.0,18.0,71.0,0.0,0.0,,,77.0,41.0,,,,250.0,290.0,,,,,80.0,112.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,,
2012,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
2012,5,22,,,100.0,213.0,186.0,111.0,12.0,,,,,,,8.0,,87.0,81.0,96.0,0.0,0.0,,,62.959999999999994,48.92,,,,170.0,9999.0,,,,,40.0,9999.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,1.0,,,,,,
2012,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,-99.0,-99.0,,,,,-99.0,,,,-99.0,,,,,,,,
2012,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,99.0,,,,,,,,
2012,5,25,,,139.0,10119.0,10098.0,139.0,17.0,,,,,,,10.0,,94.0,81.0,100.0,0.0,0.0,,,66.02,55.04,,,,270.0,270.0,,,,,54.0,63.0,,,1.0,-9999.0,-9999.0,,,,,1.0,,,1.0,-9999.0,,1.0,,,,,,
2012,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,-9.0,,,,,,,,
2012,5,27,,,67.0,163.0,125.0,106.0,32.0,,,,,,,15.0,,61.0,32.0,96.0,0.0,0.0,,,66.92,44.96,,,,290.0,310.0,,,,,72.0,103.0,,,999.0,999.0,999.0,,,,,999.0,,,1.0,999.0,,1.0,,,,,,
2012,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,,,,,,,,
2012,5,30,,,72.0,213.0,190.0,111.0,17.0,,,,,,,0.0,,62.0,38.0,90.0,0.0,0.0,,,73.04,42.980000000000004,,,,150.0,9999.0,,,,,58.0,9999.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,
2012,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,,
2012,6,1,,,72.0,10176.0,10146.0,117.0,30.0,,,,,,,0.0,,58.0,38.0,81.0,0.0,0.0,,,71.06,51.98,,,,170.0,-9999.0,,,,,67.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,-9.0,,,,,,,,
2012,6,3,,,111.0,129.0,119.0,117.0,62.0,,,,,,,922.0,,91.0,77.0,97.0,0.0,0.0,,,55.94,53.06,,,,100.0,100.0,,,,,116.0,161.0,,,1.0,999.0,999.0,,,,,999.0,,,1.0,999.0,,1.0,,,,,,
2012,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,-999.0,,,,,,,,
2012,6,6,,,94.0,75.0,47.0,100.0,42.0,,,,,,,246.0,,91.0,83.0,96.0,0.0,0.0,,,53.96,48.92,,,,20.0,20.0,,,,,80.0,134.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
2012,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,99.0,,,,,,,,,
2012,6,9,,,89.0,10149.0,10122.0,106.0,20.0,,,,,,,8.0,,81.0,63.0,97.0,0.0,0.0,,,62.959999999999994,48.02,,,,140.0,190.0,,,,,54.0,63.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,,,,,
2012,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,-9.0,,,,,,,,
2012,6,11,,,100.0,149.0,125.0,111.0,17.0,,,,,,,0.0,,88.0,75.0,97.0,0.0,0.0,,,59.0,46.94,,,,100.0,100.0,,,,,63.0,72.0,,,1.0,999.0,999.0,,,,,999.0,,,1.0,999.0,,999.0,,,,,,
2012,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,6,14,,,89.0,105.0,75.0,133.0,31.0,,,,,,,0.0,,59.0,31.0,97.0,0.0,0.0,,,77.0,51.08,,,,340.0,340.0,,,,,63.0,103.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,
2012,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,,
2012,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,99.0,,99.0,,,,,,
2012,6,17,,,117.0,10247.0,10224.0,139.0,27.0,,,,,,,0.0,,78.0,63.0,97.0,0.0,0.0,,,66.02,51.98,,,,170.0,180.0,,,,,67.0,76.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,-9.0,,,,,,,,
2012,6,19,,,133.0,179.0,163.0,150.0,41.0,,,,,,,,,80.0,70.0,90.0,0.0,0.0,,,68.0,59.0,,,,190.0,200.0,,,,,80.0,116.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,1.0,,,,,,
2012,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,-999.0,,,,,,,,
2012,6,22,,,106.0,234.0,207.0,139.0,32.0,,,,,,,0.0,,63.0,33.0,97.0,0.0,0.0,,,75.92,53.96,,,,10.0,10.0,,,,,72.0,98.0,,,9999.0,1.0,9999.0,,,,,9999.0,,,1.0,9999.0,,9999.0,,,,,,
2012,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,-99.0,,-99.0,,,,,,
2012,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,99.0,,99.0,,,,,,
2012,6,25,,,100.0,10278.0,10254.0,122.0,28.0,,,,,,,0.0,,76.0,62.0,93.0,0.0,0.0,,,64.94,50.0,,,,120.0,80.0,,,,,49.0,76.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,
2012,6,27,,,89.0,237.0,213.0,111.0,23.0,,,,,,,0.0,,73.0,56.0,93.0,0.0,0.0,,,64.94,46.94,,,,160.0,999.0,,,,,67.0,999.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,8.0,,,-999.0,-999.0,-999.0,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,
2012,6,30,,,139.0,186.0,169.0,156.0,25.0,,,,,,,0.0,,82.0,70.0,90.0,0.0,0.0,,,68.0,57.02,,,,200.0,150.0,,,,,58.0,76.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,
2012,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,-99.0,,-99.0,,,,,,
2012,7,1,,,178.0,10071.0,10044.0,194.0,27.0,9999.0,,,,,-9999.0,43.0,,74.0,48.0,93.0,0.0,0.0,,,87.08000000000001,64.04,,,,340.0,330.0,,,,,94.0,130.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
2012,7,2,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,
2012,7,3,,,167.0,102.0,78.0,183.0,21.0,,,,,,999.0,30.0,,76.0,47.0,93.0,0.0,0.0,,,82.04,64.04,,,,210.0,999.0,,,,,58.0,999.0,,,999.0,999.0,999.0,,,,,1.0,,,999.0,,,1.0,,,,,,
2012,7,4,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,34.0,,,,,,11.0,,,-999.0,-999.0,-999.0,,,,,,,,-999.0,,,,,,,,,
2012,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,9.0,,,,,,,,,
2012,7,6,,,178.0,71.0,54.0,189.0,17.0,9999.0,,,,,9999.0,193.0,,83.0,71.0,93.0,0.0,0.0,,,78.98,62.959999999999994,,,,340.0,330.0,,,,,143.0,179.0,,,9999.0,9999.0,1.0,,,,,9999.0,,,1.0,,,1.0,,,,,,
2012,7,7,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,,,,,,,,
2012,7,8,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
2012,7,9,,,183.0,10105.0,10085.0,200.0,27.0,9999.0,,,,,-9999.0,0.0,,72.0,64.0,84.0,0.0,0.0,,,80.96,66.02,,,,200.0,-9999.0,,,,,63.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
2012,7,10,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,,,,,,,,,
2012,7,11,,,183.0,68.0,47.0,206.0,31.0,,,,,,999.0,5.0,,71.0,46.0,93.0,0.0,0.0,,,86.0,66.92,,,,340.0,340.0,,,,,63.0,98.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,,,1.0,,,,,,
2012,7,12,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,-999.0,,,,,,,,,
2012,7,14,,,94.0,129.0,98.0,144.0,24.0,9999.0,,,,,9999.0,0.0,,52.0,31.0,81.0,0.0,0.0,,,80.06,53.96,,,,280.0,280.0,,,,,76.0,103.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
2012,7,15,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
2012,7,16,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,,,99.0,,,,,,
2012,7,17,,,133.0,10210.0,10183.0,167.0,22.0,9999.0,,,,,-9999.0,0.0,,63.0,37.0,93.0,0.0,0.0,,,82.94,55.04,,,,190.0,170.0,,,,,63.0,89.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
2012,7,18,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,-9.0,,,-9.0,,,,,,
2012,7,19,,,156.0,203.0,183.0,183.0,29.0,,,,,,999.0,0.0,,69.0,45.0,97.0,0.0,0.0,,,80.96,57.92,,,,180.0,190.0,,,,,80.0,103.0,,,1.0,999.0,999.0,,,,,999.0,,,999.0,,,999.0,,,,,,
2012,7,20,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,-999.0,,,-999.0,,,,,,
2012,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,
2012,7,22,,,183.0,183.0,159.0,211.0,18.0,9999.0,,,,,9999.0,0.0,,66.0,45.0,93.0,0.0,0.0,,,89.96000000000001,64.94,,,,270.0,9999.0,,,,,45.0,9999.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,1.0,,,9999.0,,,,,,
2012,7,23,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
2012,7,24,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,
2012,7,25,,,200.0,10081.0,10064.0,211.0,21.0,9999.0,,,,,-9999.0,89.0,,79.0,59.0,100.0,0.0,0.0,,,86.0,68.0,,,,180.0,-9999.0,,,,,45.0,-9999.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
2012,7,26,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,
2012,7,27,,,200.0,51.0,27.0,217.0,29.0,,,,,,999.0,3.0,,73.0,57.0,97.0,0.0,0.0,,,84.91999999999999,69.08,,,,270.0,260.0,,,,,130.0,165.0,,,999.0,999.0,999.0,,,,,999.0,,,1.0,,,1.0,,,,,,
2012,7,28,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,,
2012,7,30,,,106.0,149.0,119.0,150.0,26.0,9999.0,,,,,9999.0,0.0,,56.0,43.0,84.0,0.0,0.0,,,77.0,57.02,,,,320.0,320.0,,,,,67.0,80.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
2012,7,31,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,-99.0,,,-99.0,,,,,,
2012,8,1,,,189.0,10115.0,10091.0,194.0,29.0,,,,,,,145.0,,87.0,74.0,97.0,0.0,0.0,,,77.0,64.94,,,,160.0,210.0,,,,,58.0,134.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
2012,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,
2012,8,3,,,200.0,108.0,85.0,206.0,18.0,,,,,,,0.0,,91.0,79.0,100.0,0.0,0.0,,,78.98,66.02,,,,150.0,320.0,,,,,54.0,94.0,,,1.0,1.0,999.0,,,,,999.0,,,1.0,,,999.0,,,,,,
2012,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
2012,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
2012,8,6,,,189.0,224.0,196.0,206.0,17.0,,,,,,,0.0,,75.0,53.0,97.0,0.0,0.0,,,82.94,66.92,,,,140.0,9999.0,,,,,45.0,9999.0,,,9999.0,9999.0,9999.0,,,,,1.0,,,1.0,,,9999.0,,,,,,
2012,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,-99.0,,,,,,,,,,,,,,,,,
2012,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,,
2012,8,9,,,172.0,10132.0,10102.0,194.0,28.0,,,,,,,3.0,,68.0,44.0,97.0,0.0,0.0,,,82.94,62.959999999999994,,,,310.0,310.0,,,,,49.0,76.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,1.0,,,,,,
2012,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,-9.0,,,,,,,,,
2012,8,11,,,150.0,152.0,129.0,172.0,26.0,,,,,,,0.0,,72.0,50.0,93.0,0.0,0.0,,,78.08,57.92,,,,150.0,170.0,,,,,72.0,98.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,,,999.0,,,,,,
2012,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
2012,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,
2012,8,14,,,200.0,139.0,112.0,206.0,19.0,,,,,,,,,89.0,69.0,100.0,0.0,0.0,,,82.04,64.04,,,,80.0,9999.0,,,,,40.0,9999.0,,,1.0,1.0,9999.0,,,,,9999.0,,,1.0,,,1.0,,,,,,
2012,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,-99.0,,,,,,,,,,,,
2012,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,99.0,,,,,,
2012,8,17,,,200.0,10122.0,10091.0,206.0,20.0,,,,,,,10.0,,88.0,69.0,100.0,0.0,0.0,,,80.06,66.92,,,,120.0,-9999.0,,,,,36.0,-9999.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
2012,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,
2012,8,19,,,211.0,125.0,102.0,211.0,13.0,,,,,,,74.0,,93.0,82.0,100.0,0.0,0.0,,,77.0,68.0,,,,280.0,999.0,,,,,58.0,999.0,,,1.0,1.0,999.0,,,,,999.0,,,1.0,,,1.0,,,,,,
2012,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,
2012,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
2012,8,22,,,183.0,129.0,102.0,200.0,19.0,,,,,,,0.0,,74.0,55.0,93.0,0.0,0.0,,,82.94,64.94,,,,190.0,9999.0,,,,,40.0,9999.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
2012,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
2012,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,
2012,8,25,,,183.0,10095.0,10075.0,189.0,32.0,,,,,,,414.0,,89.0,71.0,97.0,0.0,0.0,,,75.92,62.059999999999995,,,,250.0,230.0,,,,,80.0,112.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
2012,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,,,,,,
2012,8,27,,,178.0,88.0,64.0,189.0,24.0,,,,,,,206.0,,79.0,58.0,97.0,0.0,0.0,,,78.98,60.08,,,,280.0,280.0,,,,,67.0,89.0,,,999.0,999.0,1.0,,,,,999.0,,,1.0,,,1.0,,,,,,
2012,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,,
2012,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2012,8,30,,,133.0,135.0,108.0,156.0,21.0,,,,,,,0.0,,67.0,50.0,93.0,0.0,0.0,,,77.0,57.02,,,,10.0,30.0,,,,,72.0,98.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
2012,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
2012,9,1,,,144.0,10169.0,10135.0,167.0,27.0,,,,,,,0.0,,74.0,53.0,91.0,0.0,0.0,,,75.02,57.92,,,,40.0,-9999.0,,,,,58.0,-9999.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,-9.0,,,,,,-9.0,,,,-9.0,,,,,,,,
