YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
1989,6,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,3,100.0,100.0,,,,,31.0,,752.0,,643.0,28.0,,,,,0.0,0.0,,51.08,41.0,,,300.0,,,,,,54.0,,,62.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,6,100.0,100.0,,,,,40.0,,1450.0,,1415.0,76.0,,,,,0.0,0.0,,57.92,46.94,,,210.0,,,,,,63.0,,,87.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,9,60.0,70.0,,,,,26.0,,1750.0,,1225.0,0.0,,,,,0.0,0.0,,62.059999999999995,39.02,,,210.0,,,315.0,,,54.0,,,57.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,,,
1989,6,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,
1989,6,11,90.0,80.0,,,,,41.0,,51.0,,932.0,0.0,,,,,0.0,0.0,,60.08,46.94,,,250.0,,,,,,54.0,,,62.0,,,,,,,,,,,,,,,,999.0,,,,,,,,,
1989,6,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,
1989,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1989,6,14,90.0,90.0,,,,,48.0,,2350.0,,1752.0,,,,,,0.0,0.0,,59.0,48.92,,,160.0,,,,,,80.0,,,134.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,17,60.0,50.0,,,,,55.0,,151.0,,257.0,0.0,,,,,0.0,0.0,,60.08,44.96,,,170.0,,,180.0,,,76.0,,,118.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,18,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,19,70.0,80.0,,,,,31.0,,152.0,,941.0,,,,,,0.0,0.0,,60.08,39.92,,,160.0,,,,,,54.0,,,113.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,22,100.0,100.0,,,,,52.0,,1452.0,,1140.0,18.0,,,,,0.0,0.0,,60.980000000000004,48.02,,,160.0,,,,,,80.0,,,134.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1989,6,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,6,25,70.0,70.0,,,,,51.0,,1551.0,,1615.0,0.0,,,,,0.0,0.0,,60.980000000000004,46.94,,,150.0,,,135.0,,,94.0,,,139.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,,,
1989,6,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,
1989,6,27,20.0,10.0,,,,,32.0,,752.0,,110.0,0.0,,,,,0.0,0.0,,66.92,42.08,,,270.0,,,,,,54.0,,,93.0,,,,,,,,,,,,,,,,999.0,,,,,,,,,
1989,6,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,
1989,6,30,20.0,10.0,,,,,42.0,,2350.0,,2338.0,0.0,,,,,0.0,0.0,,71.06,55.04,,,150.0,,,,,,72.0,,,108.0,,,,,,,,,,,,,,,,9999.0,,,,,,,,,
1989,6,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,
1989,7,1,70.0,70.0,,,,,26.0,,1555.0,,1440.0,0.0,,,,,0.0,0.0,,75.92,48.02,,-9999.0,290.0,,,315.0,,,45.0,,,62.0,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,
1989,7,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,
1989,7,3,40.0,30.0,,,,,39.0,,350.0,,342.0,0.0,,,,,0.0,0.0,,82.04,55.94,,999.0,170.0,,,,,,67.0,,,118.0,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,,,,,
1989,7,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1989,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
1989,7,6,60.0,60.0,,,,,34.0,,1653.0,,1636.0,0.0,,,,,0.0,0.0,,60.980000000000004,46.94,,9999.0,300.0,,,,,,63.0,,,82.0,,1.0,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1989,7,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,-99.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1989,7,8,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,7,9,90.0,100.0,,,,,30.0,,954.0,,1720.0,0.0,,,,,0.0,0.0,,62.959999999999994,46.04,,-9999.0,300.0,,,315.0,,,54.0,,,57.0,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,
1989,7,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,
1989,7,11,60.0,60.0,,,,,31.0,,855.0,,216.0,0.0,,,,,0.0,0.0,,69.98,46.04,,999.0,250.0,,,,,,45.0,,,62.0,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,,,,,
1989,7,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1989,7,14,20.0,20.0,,,,,29.0,,1455.0,,1527.0,0.0,,,,,0.0,0.0,,66.92,51.08,,9999.0,300.0,,,,,,54.0,,,62.0,,9999.0,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1989,7,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
1989,7,16,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,,,,,,,,,
1989,7,17,80.0,90.0,,,,,33.0,,1450.0,,2010.0,0.0,,,,,0.0,0.0,,71.06,51.08,,-9999.0,310.0,,,270.0,,,58.0,,,72.0,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,
1989,7,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,
1989,7,19,70.0,70.0,,,,,30.0,,255.0,,303.0,,,,,,0.0,0.0,,69.08,48.92,,999.0,290.0,,,,,,63.0,,,67.0,,999.0,,,,,,,,,,,,999.0,,1.0,,,,,,,,,
1989,7,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,0.0,,,,,,,,,
1989,7,22,100.0,100.0,,,,,70.0,,1454.0,,2.0,0.0,,,,,0.0,0.0,,66.92,57.92,,9999.0,160.0,,,,,,89.0,,,144.0,,9999.0,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1989,7,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
1989,7,24,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,,,,,,,,,
1989,7,25,70.0,60.0,,,,,31.0,,1552.0,,116.0,0.0,,,,,0.0,0.0,,71.06,53.96,,-9999.0,300.0,,,180.0,,,45.0,,,98.0,,-9999.0,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,
1989,7,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,
1989,7,27,40.0,20.0,,,,,30.0,,150.0,,450.0,0.0,,,,,0.0,0.0,,73.94,57.02,,999.0,360.0,,,,,,58.0,,,82.0,,999.0,,,,,,,,,,,,999.0,,999.0,,,,,,,,,
1989,7,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1989,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,9.0,,,,,,,,,
1989,7,30,100.0,100.0,,,,,42.0,,653.0,,704.0,66.0,,,,,0.0,0.0,,66.92,55.94,,9999.0,200.0,,,,,,72.0,,,139.0,,1.0,,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,7,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,-99.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,8,1,100.0,100.0,,,,,32.0,,2135.0,,1829.0,236.0,,,,,0.0,0.0,,60.08,53.96,,-9999.0,220.0,,,135.0,,,58.0,,,139.0,,1.0,-9999.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1989,8,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,-9.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,8,3,100.0,100.0,,,,,27.0,,253.0,,255.0,,,,,,0.0,0.0,,62.959999999999994,55.04,,42.0,40.0,,,,,,54.0,,,72.0,,1.0,999.0,,,,,,,,,,,999.0,,1.0,,,,,,,,,
1989,8,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,,,,,,,
1989,8,6,80.0,80.0,,,,,26.0,,1450.0,,517.0,0.0,,,,,0.0,0.0,,71.06,55.04,,678.0,300.0,,,,,,36.0,,,62.0,,9999.0,9999.0,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1989,8,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,,,,,,
1989,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,,,,,,
1989,8,9,80.0,70.0,,,,,40.0,,2152.0,,2022.0,5.0,,,,,0.0,0.0,,73.04,57.02,,734.0,160.0,,,180.0,,,76.0,,,129.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,8,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,0.0,,,,,,,,,
1989,8,11,100.0,100.0,,,,,51.0,,953.0,,118.0,117.0,,,,,0.0,0.0,,64.94,55.04,,86.0,140.0,,,,,,76.0,,,134.0,,999.0,999.0,,,,,,,,,,,999.0,,1.0,,,,,,,,,
1989,8,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,-999.0,,0.0,,,,,,,,,
1989,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
1989,8,14,100.0,100.0,,,,,30.0,,1550.0,,1615.0,119.0,,,,,0.0,0.0,,60.980000000000004,53.96,,0.0,310.0,,,,,,58.0,,,72.0,,1.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,8,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,0.0,,,,,,,,,
1989,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,,,,,,
1989,8,17,90.0,90.0,,,,,48.0,,850.0,,916.0,3.0,,,,,0.0,0.0,,73.04,57.92,,352.0,160.0,,,135.0,,,76.0,,,123.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,8,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,,,,,,
1989,8,19,80.0,80.0,,,,,35.0,,351.0,,405.0,0.0,,,,,0.0,0.0,,71.06,55.94,,676.0,300.0,,,,,,67.0,,,87.0,,999.0,999.0,,,,,,,,,,,999.0,,999.0,,,,,,,,,
1989,8,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1989,8,22,30.0,40.0,,,,,27.0,,852.0,,1313.0,0.0,,,,,0.0,0.0,,71.06,51.98,,538.0,340.0,,,,,,54.0,,,51.0,,1.0,1.0,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1989,8,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
1989,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,99.0,,,,,,,,,
1989,8,25,100.0,100.0,,,,,46.0,,1955.0,,2054.0,0.0,,,,,0.0,0.0,,69.08,55.04,,396.0,160.0,,,135.0,,,76.0,,,103.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,8,26,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,0.0,,,,,,,,,
1989,8,27,100.0,100.0,,,,,25.0,,350.0,,405.0,3.0,,,,,0.0,0.0,,66.92,55.04,,63.0,330.0,,,,,,54.0,,,62.0,,999.0,999.0,,,,,,,,,,,999.0,,1.0,,,,,,,,,
1989,8,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,-999.0,,0.0,,,,,,,,,
1989,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
1989,8,30,100.0,100.0,,,,,44.0,,150.0,,522.0,36.0,,,,,0.0,0.0,,64.04,51.98,,10.0,140.0,,,,,,63.0,,,98.0,,1.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,8,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-99.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,1,100.0,100.0,,,,,36.0,,1052.0,,1522.0,0.0,,,,,0.0,0.0,,57.02,48.92,,10.0,290.0,,,270.0,,,67.0,,,93.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,9,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,0.0,,,,,,,,,
1989,9,3,100.0,100.0,,,,,33.0,,255.0,,701.0,81.0,,,,,0.0,0.0,,59.0,46.94,,61.0,190.0,,,,,,72.0,,,98.0,,999.0,999.0,,,,,,,,,,,999.0,,1.0,,,,,,,,,
1989,9,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,-999.0,,0.0,,,,,,,,,
1989,9,5,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,6,100.0,100.0,,,,,34.0,,1751.0,,1733.0,46.0,,,,,0.0,0.0,,59.0,44.06,,0.0,160.0,,,,,,76.0,,,134.0,,9999.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,9,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,-99.0,,0.0,,,,,,,,,
1989,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,,,,,,
1989,9,9,100.0,100.0,,,,,34.0,,156.0,,108.0,25.0,,,,,0.0,0.0,,57.92,51.08,,0.0,160.0,,,180.0,,,58.0,,,98.0,,1.0,-9999.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1989,9,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,11,100.0,100.0,,,,,24.0,,556.0,,424.0,20.0,,,,,0.0,0.0,,62.059999999999995,53.06,,199.0,20.0,,,,,,54.0,,,77.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1989,9,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,14,90.0,100.0,,,,,56.0,,1551.0,,1823.0,,,,,,0.0,0.0,,68.0,53.96,,46.0,160.0,,,,,,112.0,,,180.0,,1.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,9,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,0.0,,,,,,,,,
1989,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,,,,,,
1989,9,17,100.0,100.0,,,,,34.0,,1550.0,,1623.0,0.0,,,,,0.0,0.0,,55.94,48.92,,7.0,160.0,,,135.0,,,72.0,,,139.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,9,18,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,19,100.0,100.0,,,,,21.0,,951.0,,745.0,53.0,,,,,0.0,0.0,,53.06,44.96,,0.0,330.0,,,,,,40.0,,,57.0,,999.0,999.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1989,9,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,22,80.0,80.0,,,,,32.0,,251.0,,959.0,3.0,,,,,0.0,0.0,,55.94,44.06,,326.0,190.0,,,,,,54.0,,,72.0,,9999.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,9,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,
1989,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,
1989,9,25,80.0,80.0,,,,,22.0,,1454.0,,934.0,3.0,,,,,0.0,0.0,,53.06,33.98,,445.0,20.0,,,45.0,,,36.0,,,67.0,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1989,9,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,27,100.0,100.0,,,,,32.0,,52.0,,241.0,218.0,,,,,0.0,0.0,,48.02,44.06,,0.0,50.0,,,,,,63.0,,,77.0,,1.0,999.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1989,9,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-999.0,,,,,,,,,,,,,0.0,,,,,,,,,
1989,9,30,90.0,100.0,,,,,31.0,,2050.0,,1906.0,48.0,,,,,0.0,0.0,,50.0,37.04,,18.0,150.0,,,,,,63.0,,,87.0,,1.0,9999.0,,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1989,9,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,0.0,,,,,,,,,
1989,10,1,90.0,80.0,,,,,60.0,,550.0,,502.0,112.0,,,,,0.0,0.0,,55.94,46.04,,159.0,170.0,,,180.0,,-9999.0,103.0,,,170.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,1.0,-9999.0,-9999.0,,,,,,,
1989,10,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-9.0,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,-9.0,,,,-9.0,-9.0,0.0,-9.0,-9.0,,,,,,,
1989,10,3,90.0,90.0,,,,,53.0,,952.0,,129.0,,,,,,0.0,0.0,,53.06,44.96,,54.0,150.0,,,,,999.0,94.0,,,113.0,,999.0,999.0,,999.0,,999.0,,,999.0,,,,999.0,999.0,1.0,999.0,999.0,,,,,,,
1989,10,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,-999.0,,,,-999.0,-999.0,,-999.0,-999.0,,,,,,,
1989,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1989,10,6,90.0,80.0,,,,,61.0,,654.0,,709.0,18.0,,,,,0.0,0.0,,50.0,42.08,,186.0,160.0,,,,,9999.0,103.0,,,175.0,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,,,,9999.0,9999.0,1.0,9999.0,9999.0,,,,,,,
1989,10,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-99.0,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,-99.0,,,,-99.0,-99.0,0.0,-99.0,-99.0,,,,,,,
1989,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,99.0,,99.0,,,99.0,,,,99.0,99.0,,99.0,99.0,,,,,,,
1989,10,9,90.0,90.0,,,,,43.0,,1253.0,,2142.0,3.0,,,,,0.0,0.0,,55.04,41.0,,249.0,280.0,,,135.0,,-9999.0,80.0,,,129.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,1.0,-9999.0,-9999.0,,,,,,,
1989,10,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-9.0,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,-9.0,,,,-9.0,-9.0,0.0,-9.0,-9.0,,,,,,,
1989,10,11,100.0,100.0,,,,,51.0,,355.0,,119.0,58.0,,,,,0.0,0.0,,51.08,42.980000000000004,,36.0,210.0,,,,,999.0,76.0,,,129.0,,999.0,999.0,,999.0,,999.0,,,999.0,,,,999.0,999.0,1.0,999.0,999.0,,,,,,,
1989,10,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-999.0,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,-999.0,,,,-999.0,-999.0,0.0,-999.0,-999.0,,,,,,,
1989,10,14,50.0,30.0,,,,,26.0,,309.0,,524.0,0.0,,,,,0.0,0.0,,41.0,30.02,,447.0,360.0,,,,,9999.0,58.0,,,77.0,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,,,,,,,
1989,10,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,-99.0,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,-99.0,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,
1989,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,99.0,,99.0,,,99.0,,,,99.0,99.0,99.0,99.0,,,,,,,,
1989,10,17,10.0,0.0,,,,,50.0,,2152.0,,1602.0,0.0,,,,,0.0,0.0,,42.980000000000004,26.96,,503.0,340.0,,,360.0,,-9999.0,76.0,,,113.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
1989,10,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-9.0,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,-9.0,,,,-9.0,-9.0,-9.0,-9.0,-9.0,,,,,,,
1989,10,19,0.0,0.0,,,,,59.0,,150.0,,409.0,0.0,,,,,0.0,0.0,,42.08,30.02,,491.0,350.0,,,,,999.0,76.0,,,103.0,,999.0,999.0,,999.0,,999.0,,,999.0,,,,999.0,999.0,999.0,999.0,999.0,,,,,,,
1989,10,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,-999.0,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,
1989,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1989,10,22,100.0,100.0,,,,,38.0,,2051.0,,2043.0,5.0,,,,,,0.0,,39.02,32.0,,39.0,30.0,,,,,9999.0,72.0,,,103.0,,9999.0,9999.0,,9999.0,,9999.0,,,9999.0,,,,9999.0,9999.0,1.0,9999.0,1.0,,,,,,,
1989,10,23,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-99.0,,,,,,-99.0,-99.0,,,,-99.0,,,-99.0,,,,-99.0,-99.0,0.0,-99.0,0.0,,,,,,,
1989,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,,99.0,,,99.0,,,,99.0,99.0,,99.0,,,,,,,,
