YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21
1987,6,23,70.0,80.0,,,,,33.0,1550.0,947.0,3.0,,,,,0.0,0.0,,93.02,78.98,,493.0,280.0,,,225.0,,67.0,,,98.0,,,1.0,,,,,,,,,,,1.0,,
1987,6,24,40.0,50.0,,,,,36.0,1750.0,1734.0,0.0,,,,,0.0,0.0,,96.98,78.98,,711.0,310.0,,,315.0,,76.0,,,139.0,,,-9999.0,,,,,,,,,,,1.0,,
1987,6,25,40.0,50.0,,,,,38.0,1319.0,1924.0,0.0,,,,,0.0,0.0,,96.98,78.08,,634.0,150.0,,,360.0,,72.0,,,108.0,,,1.0,,,,,,,,,,,1.0,,
1987,6,26,60.0,70.0,,,,,39.0,1135.0,1232.0,107.0,,,,,0.0,0.0,,95.0,77.0,,621.0,200.0,,,270.0,,89.0,,,123.0,,,1.0,,,,,,,,,,,1.0,,
1987,6,27,80.0,90.0,,,,,49.0,1535.0,1538.0,922.0,,,,,0.0,0.0,,93.02,71.96,,499.0,300.0,,,315.0,,98.0,,,129.0,,,1.0,,,,,,,,,,,1.0,,
1987,6,28,60.0,80.0,,,,,27.0,1250.0,1325.0,114.0,,,,,0.0,0.0,,93.02,73.94,,505.0,270.0,,,270.0,,76.0,,,113.0,,,1.0,,,,,,,,,,,1.0,,
1987,6,29,90.0,90.0,,,,,29.0,1223.0,1304.0,0.0,,,,,0.0,0.0,,89.06,75.02,,503.0,80.0,,,90.0,,67.0,,,93.0,,,-9999.0,,,,,,,,,,,1.0,,
1987,6,30,60.0,60.0,,,,,59.0,1050.0,1214.0,0.0,,,,,0.0,0.0,,89.96000000000001,78.08,,720.0,100.0,,,90.0,,89.0,,,108.0,,,-9999.0,,,,,,,,,,,-9999.0,,
1987,6,31,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,,,,-9999.0,,
1987,7,1,60.0,60.0,,,,,56.0,1950.0,1538.0,25.0,,,,,0.0,0.0,,89.06,80.06,,701.0,150.0,,,135.0,,80.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,7,2,70.0,70.0,,,,,48.0,1550.0,1331.0,38.0,,,,,0.0,0.0,,89.06,75.92,,678.0,120.0,,,135.0,,76.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,3,40.0,40.0,,,,,52.0,1250.0,1437.0,0.0,,,,,0.0,0.0,,91.03999999999999,80.96,,748.0,130.0,,,90.0,,76.0,,,98.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,4,40.0,40.0,,,,,52.0,1350.0,1527.0,0.0,,,,,0.0,0.0,,91.03999999999999,80.96,,689.0,150.0,,,135.0,,76.0,,,108.0,-9999.0,,1.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,5,50.0,40.0,,,,,53.0,1150.0,1035.0,61.0,,,,,0.0,0.0,,91.03999999999999,80.06,,740.0,130.0,,,135.0,,76.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,6,60.0,60.0,,,,,59.0,850.0,2133.0,0.0,,,,,0.0,0.0,,91.94,82.94,,758.0,130.0,,,90.0,,80.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,7,30.0,40.0,,,,,40.0,1650.0,1638.0,30.0,,,,,0.0,0.0,,91.03999999999999,77.0,,722.0,280.0,,,270.0,,80.0,,,118.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,8,30.0,40.0,,,,,45.0,1450.0,1313.0,0.0,,,,,0.0,0.0,,91.03999999999999,78.08,,760.0,110.0,,,135.0,,63.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,9,30.0,40.0,,,,,47.0,1350.0,1020.0,0.0,,,,,0.0,0.0,,91.94,82.04,,760.0,80.0,,,90.0,,63.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,10,30.0,40.0,,,,,43.0,1150.0,1110.0,0.0,,,,,0.0,0.0,,91.94,80.96,,730.0,90.0,,,90.0,,67.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,11,30.0,30.0,,,,,37.0,1650.0,831.0,86.0,,,,,0.0,0.0,,91.94,77.0,,692.0,120.0,,,135.0,,67.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,7,12,20.0,30.0,,,,,34.0,1750.0,1711.0,0.0,,,,,0.0,0.0,,93.02,77.0,,692.0,150.0,,,135.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,13,40.0,40.0,,,,,38.0,1601.0,1716.0,69.0,,,,,0.0,0.0,,96.08000000000001,78.08,,652.0,160.0,,,180.0,,80.0,,,113.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,14,60.0,70.0,,,,,26.0,1414.0,1401.0,478.0,,,,,0.0,0.0,,95.0,77.0,,425.0,210.0,,,315.0,,94.0,,,221.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,15,50.0,60.0,,,,,25.0,1303.0,1305.0,64.0,,,,,0.0,0.0,,93.02,77.0,,396.0,270.0,,,270.0,,103.0,,,134.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,16,60.0,70.0,,,,,21.0,1357.0,1357.0,25.0,,,,,0.0,0.0,,89.06,75.92,,624.0,160.0,,,180.0,,89.0,,,118.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,17,70.0,70.0,,,,,38.0,1150.0,1136.0,107.0,,,,,0.0,0.0,,87.98,75.02,,476.0,110.0,,,90.0,,80.0,,,180.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,18,90.0,90.0,,,,,39.0,1050.0,1718.0,102.0,,,,,0.0,0.0,,86.0,73.94,,572.0,40.0,,,90.0,,63.0,,,93.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,19,80.0,90.0,,,,,34.0,1058.0,1100.0,117.0,,,,,0.0,0.0,,84.91999999999999,73.04,,226.0,150.0,,,135.0,,125.0,,,139.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,20,40.0,40.0,,,,,52.0,950.0,930.0,3.0,,,,,0.0,0.0,,89.96000000000001,77.0,,633.0,100.0,,,90.0,,80.0,,,113.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,7,21,50.0,70.0,,,,,53.0,1350.0,1357.0,28.0,,,,,0.0,0.0,,89.96000000000001,78.98,,631.0,80.0,,,90.0,,76.0,,,108.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,22,30.0,40.0,,,,,58.0,1550.0,1809.0,0.0,,,,,0.0,0.0,,89.06,78.08,,782.0,70.0,,,90.0,,80.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,23,10.0,20.0,,,,,43.0,1650.0,1655.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,758.0,70.0,,,90.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,24,50.0,60.0,,,,,31.0,1450.0,1719.0,0.0,,,,,0.0,0.0,,91.03999999999999,75.02,,665.0,150.0,,,90.0,,58.0,,,82.0,1.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1987,7,25,40.0,50.0,,,,,36.0,1650.0,1653.0,0.0,,,,,0.0,0.0,,91.03999999999999,75.92,,687.0,120.0,,,135.0,,76.0,,,113.0,1.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1987,7,26,60.0,70.0,,,,,36.0,1750.0,1712.0,18.0,,,,,0.0,0.0,,89.06,78.08,,655.0,130.0,,,135.0,,58.0,,,82.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,27,50.0,50.0,,,,,35.0,1350.0,1725.0,0.0,,,,,0.0,0.0,,93.02,78.98,,459.0,130.0,,,135.0,,63.0,,,98.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,7,28,40.0,50.0,,,,,32.0,2350.0,2355.0,18.0,,,,,0.0,0.0,,91.03999999999999,78.08,,569.0,170.0,,,180.0,,76.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,29,30.0,40.0,,,,,34.0,2350.0,12.0,0.0,,,,,0.0,0.0,,89.96000000000001,73.04,,644.0,170.0,,,180.0,,76.0,,,144.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,7,30,50.0,50.0,,,,,27.0,1501.0,1520.0,3.0,,,,,0.0,0.0,,91.03999999999999,77.0,,583.0,150.0,,,135.0,,54.0,,,93.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,7,31,70.0,80.0,,,,,26.0,1150.0,1143.0,43.0,,,,,0.0,0.0,,91.94,75.92,,553.0,340.0,,,360.0,,63.0,,,113.0,-9999.0,,1.0,,,,,1.0,,,,,,1.0,,
1987,8,1,80.0,90.0,,,,,37.0,850.0,1022.0,0.0,,,,,0.0,0.0,,87.98,78.08,,559.0,70.0,,,135.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,2,40.0,40.0,,,,,31.0,1450.0,1442.0,0.0,,,,,0.0,0.0,,91.03999999999999,75.92,,717.0,130.0,,,135.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,3,40.0,40.0,,,,,36.0,1450.0,1406.0,0.0,,,,,0.0,0.0,,91.94,77.0,,700.0,150.0,,,135.0,,67.0,,,98.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,4,20.0,30.0,,,,,32.0,1350.0,1348.0,0.0,,,,,0.0,0.0,,93.02,77.0,,694.0,130.0,,,135.0,,80.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,5,40.0,50.0,,,,,36.0,1450.0,1801.0,0.0,,,,,0.0,0.0,,95.0,75.92,,701.0,120.0,,,135.0,,67.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,6,30.0,30.0,,,,,43.0,1650.0,1333.0,64.0,,,,,0.0,0.0,,93.02,78.98,,752.0,140.0,,,135.0,,63.0,,,93.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,8,7,40.0,50.0,,,,,54.0,1750.0,1354.0,0.0,,,,,0.0,0.0,,93.02,82.04,,712.0,120.0,,,90.0,,67.0,,,98.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,8,50.0,60.0,,,,,42.0,1250.0,1144.0,0.0,,,,,0.0,0.0,,93.02,80.96,,733.0,110.0,,,90.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1987,8,9,30.0,40.0,,,,,35.0,1355.0,1356.0,208.0,,,,,0.0,0.0,,98.06,75.92,,443.0,20.0,,,360.0,,112.0,,,149.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,
1987,8,10,60.0,60.0,,,,,38.0,1602.0,1612.0,226.0,,,,,0.0,0.0,,95.0,75.02,,426.0,300.0,,,315.0,,98.0,,,144.0,-9999.0,,1.0,,,,,1.0,,,,,,1.0,,
1987,8,11,70.0,70.0,,,,,38.0,1550.0,1434.0,0.0,,,,,0.0,0.0,,93.91999999999999,73.94,,669.0,290.0,,,270.0,,94.0,,,113.0,-9999.0,,1.0,,,,,1.0,,,,,,-9999.0,,
1987,8,12,60.0,70.0,,,,,26.0,1214.0,1205.0,114.0,,,,,0.0,0.0,,93.02,75.92,,474.0,170.0,,,225.0,,89.0,,,129.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,8,13,80.0,90.0,,,,,27.0,1250.0,1315.0,3.0,,,,,0.0,0.0,,91.03999999999999,73.04,,607.0,270.0,,,270.0,,58.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,14,90.0,90.0,,,,,34.0,1850.0,1318.0,0.0,,,,,0.0,0.0,,93.02,77.0,,585.0,300.0,,,225.0,,54.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,15,10.0,10.0,,,,,34.0,1750.0,1704.0,0.0,,,,,0.0,0.0,,91.94,73.94,,699.0,130.0,,,135.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,16,30.0,30.0,,,,,41.0,1550.0,1811.0,0.0,,,,,0.0,0.0,,93.02,78.08,,740.0,90.0,,,90.0,,67.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,17,40.0,50.0,,,,,50.0,1550.0,1448.0,8.0,,,,,0.0,0.0,,93.02,82.04,,725.0,80.0,,,90.0,,67.0,,,108.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,18,40.0,50.0,,,,,43.0,1650.0,1344.0,0.0,,,,,0.0,0.0,,93.02,82.04,,675.0,110.0,,,90.0,,67.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,19,40.0,60.0,,,,,33.0,1450.0,1218.0,114.0,,,,,0.0,0.0,,91.94,78.98,,555.0,120.0,,,270.0,,67.0,,,93.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,8,20,40.0,40.0,,,,,34.0,1450.0,1436.0,0.0,,,,,0.0,0.0,,91.94,78.08,,643.0,100.0,,,90.0,,58.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,21,30.0,50.0,,,,,41.0,1750.0,1642.0,0.0,,,,,0.0,0.0,,93.02,78.98,,732.0,70.0,,,90.0,,72.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,22,40.0,60.0,,,,,51.0,1150.0,1540.0,5.0,,,,,0.0,0.0,,91.94,80.96,,670.0,60.0,,,45.0,,72.0,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,23,40.0,60.0,,,,,38.0,1550.0,1134.0,28.0,,,,,0.0,0.0,,91.94,80.06,,603.0,80.0,,,360.0,,63.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,24,50.0,70.0,,,,,38.0,845.0,1548.0,5.0,,,,,0.0,0.0,,91.94,75.92,,517.0,30.0,,,90.0,,80.0,,,113.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,8,25,50.0,70.0,,,,,42.0,142.0,142.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,623.0,110.0,,,90.0,,72.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,26,50.0,50.0,,,,,54.0,2250.0,1716.0,0.0,,,,,0.0,0.0,,93.02,82.04,,695.0,70.0,,,45.0,,80.0,,,113.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,27,30.0,40.0,,,,,56.0,1450.0,1545.0,0.0,,,,,0.0,0.0,,91.94,82.04,,714.0,80.0,,,90.0,,72.0,,,108.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,28,30.0,30.0,,,,,47.0,1150.0,1610.0,0.0,,,,,0.0,0.0,,91.94,82.04,,727.0,70.0,,,90.0,,67.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1987,8,29,40.0,70.0,,,,,38.0,1950.0,1226.0,0.0,,,,,0.0,0.0,,91.94,78.08,,573.0,80.0,,,90.0,,58.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,8,30,50.0,70.0,,,,,47.0,1750.0,1212.0,46.0,,,,,0.0,0.0,,89.96000000000001,78.98,,635.0,70.0,,,45.0,,67.0,,,98.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1987,8,31,20.0,30.0,,,,,47.0,1150.0,1723.0,3.0,,,,,0.0,0.0,,93.02,80.96,,713.0,140.0,,,90.0,,72.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1987,9,1,40.0,40.0,,,,,37.0,1450.0,1743.0,0.0,,,,,0.0,0.0,,93.02,78.98,,612.0,140.0,,,180.0,,76.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,2,70.0,60.0,,,,,47.0,1106.0,1115.0,41.0,,,,,0.0,0.0,,91.94,75.02,,563.0,150.0,,,135.0,,125.0,,,149.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,3,70.0,70.0,,,,,54.0,250.0,223.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,612.0,150.0,,,135.0,,80.0,,,170.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,4,90.0,90.0,,,,,39.0,1450.0,1428.0,0.0,,,,,0.0,0.0,,89.06,77.0,,566.0,160.0,,,180.0,,76.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,5,70.0,80.0,,,,,31.0,1550.0,2104.0,3.0,,,,,0.0,0.0,,93.02,77.0,,499.0,290.0,,,360.0,,76.0,,,113.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,6,90.0,100.0,,,,,30.0,1009.0,1942.0,46.0,,,,,0.0,0.0,,86.0,75.02,,483.0,110.0,,,315.0,,67.0,,,108.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,7,50.0,50.0,,,,,30.0,1650.0,1551.0,0.0,,,,,0.0,0.0,,91.94,73.94,,584.0,130.0,,,135.0,,58.0,,,77.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,8,20.0,20.0,,,,,31.0,1750.0,1755.0,0.0,,,,,0.0,0.0,,96.98,75.92,,650.0,130.0,,,135.0,,58.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,9,30.0,30.0,,,,,31.0,1550.0,1456.0,0.0,,,,,0.0,0.0,,93.91999999999999,77.0,,588.0,130.0,,,90.0,,72.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,10,60.0,50.0,,,,,37.0,1850.0,1854.0,0.0,,,,,0.0,0.0,,93.91999999999999,78.08,,590.0,110.0,,,90.0,,58.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,11,70.0,90.0,,,,,36.0,1032.0,1037.0,20.0,,,,,0.0,0.0,,87.98,78.98,,472.0,360.0,,,360.0,,67.0,,,82.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,12,70.0,90.0,,,,,45.0,1150.0,1126.0,0.0,,,,,0.0,0.0,,91.03999999999999,82.04,,674.0,140.0,,,135.0,,63.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,13,50.0,40.0,,,,,33.0,1924.0,1923.0,142.0,,,,,0.0,0.0,,91.94,73.94,,643.0,270.0,,,270.0,,112.0,,,129.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,14,60.0,60.0,,,,,26.0,1650.0,1648.0,76.0,,,,,0.0,0.0,,93.91999999999999,75.02,,613.0,40.0,,,45.0,,80.0,,,129.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,15,60.0,80.0,,,,,31.0,1650.0,1316.0,0.0,,,,,0.0,0.0,,89.06,75.92,,558.0,70.0,,,90.0,,58.0,,,87.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,16,40.0,70.0,,,,,37.0,1250.0,1225.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,669.0,120.0,,,135.0,,63.0,,,123.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,17,50.0,60.0,,,,,34.0,1050.0,1045.0,30.0,,,,,0.0,0.0,,91.03999999999999,78.08,,594.0,110.0,,,90.0,,72.0,,,134.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,18,40.0,40.0,,,,,25.0,1550.0,1320.0,3.0,,,,,0.0,0.0,,91.03999999999999,77.0,,610.0,150.0,,,180.0,,54.0,,,93.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,19,60.0,70.0,,,,,25.0,1514.0,1506.0,20.0,,,,,0.0,0.0,,93.02,77.0,,553.0,160.0,,,180.0,,67.0,,,82.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,20,40.0,50.0,,,,,24.0,1350.0,1411.0,0.0,,,,,0.0,0.0,,93.91999999999999,75.92,,633.0,190.0,,,180.0,,72.0,,,103.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,21,40.0,50.0,,,,,25.0,1425.0,1304.0,130.0,,,,,0.0,0.0,,93.02,77.0,,449.0,240.0,,,315.0,,67.0,,,82.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,22,30.0,40.0,,,,,29.0,1350.0,1303.0,0.0,,,,,0.0,0.0,,91.94,75.02,,598.0,160.0,,,180.0,,72.0,,,82.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,9,23,50.0,60.0,,,,,30.0,1302.0,1423.0,605.0,,,,,0.0,0.0,,93.02,73.94,,369.0,150.0,,,45.0,,89.0,,,175.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,24,80.0,100.0,,,,,22.0,1350.0,1212.0,0.0,,,,,0.0,0.0,,86.0,73.94,,466.0,270.0,,,270.0,,54.0,,,67.0,1.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,25,70.0,70.0,,,,,31.0,1638.0,1643.0,406.0,,,,,0.0,0.0,,91.94,73.94,,525.0,360.0,,,360.0,,67.0,,,123.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,26,40.0,70.0,,,,,29.0,1358.0,1322.0,312.0,,,,,0.0,0.0,,89.06,73.94,,535.0,90.0,,,180.0,,103.0,,,129.0,1.0,,1.0,,,,,1.0,,-9999.0,,,,1.0,,
1987,9,27,60.0,80.0,,,,,32.0,1450.0,1429.0,13.0,,,,,0.0,0.0,,89.06,75.02,,467.0,70.0,,,90.0,,72.0,,,108.0,-9999.0,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,28,90.0,100.0,,,,,29.0,1557.0,1546.0,498.0,,,,,0.0,0.0,,87.08000000000001,73.94,,336.0,120.0,,,135.0,,89.0,,,108.0,-9999.0,,1.0,,,,,-9999.0,,1.0,,,,1.0,,
1987,9,29,70.0,80.0,,,,,21.0,1616.0,1435.0,165.0,,,,,0.0,0.0,,91.03999999999999,73.04,,483.0,220.0,,,135.0,,67.0,,,82.0,-9999.0,,-9999.0,,,,,1.0,,-9999.0,,,,1.0,,
1987,9,30,80.0,80.0,,,,,29.0,1129.0,1130.0,74.0,,,,,0.0,0.0,,87.98,75.02,,562.0,210.0,,,225.0,,134.0,,,154.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,1.0,,
1987,9,31,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,,
1987,10,1,80.0,80.0,,,,,56.0,527.0,443.0,51.0,,,,,0.0,0.0,,89.06,73.94,,561.0,210.0,,,180.0,,103.0,,,144.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,
1987,10,2,100.0,100.0,,,,,49.0,1650.0,1651.0,64.0,,,,,0.0,0.0,,84.91999999999999,75.02,,392.0,40.0,,,45.0,,67.0,,,93.0,1.0,-9999.0,,,,,,1.0,,,,,,1.0,,
1987,10,3,90.0,90.0,,,,,42.0,2050.0,1527.0,0.0,,,,,0.0,0.0,,87.98,75.92,,541.0,10.0,,,45.0,,58.0,,,82.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,4,30.0,40.0,,,,,59.0,1550.0,1444.0,0.0,,,,,0.0,0.0,,86.0,71.06,,660.0,30.0,,,45.0,,103.0,,,139.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,5,40.0,60.0,,,,,50.0,1550.0,1615.0,0.0,,,,,0.0,0.0,,84.02,68.0,,639.0,30.0,,,45.0,,89.0,,,118.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,6,40.0,50.0,,,,,34.0,1450.0,1315.0,0.0,,,,,0.0,0.0,,84.91999999999999,69.08,,650.0,90.0,,,90.0,,54.0,,,77.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,7,20.0,20.0,,,,,25.0,950.0,2023.0,0.0,,,,,0.0,0.0,,87.98,69.08,,660.0,330.0,,,180.0,,54.0,,,62.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,8,20.0,10.0,,,,,63.0,1650.0,1558.0,0.0,,,,,0.0,0.0,,87.98,66.92,,616.0,50.0,,,45.0,,103.0,,,139.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,
1987,10,9,90.0,100.0,,,,,81.0,1250.0,1515.0,76.0,,,,,0.0,0.0,,82.04,77.0,,333.0,60.0,,,45.0,,116.0,,,159.0,-9999.0,-9999.0,,,,,,1.0,,,,,,1.0,,
1987,10,10,100.0,100.0,,,,,62.0,1350.0,1451.0,43.0,,,,,0.0,0.0,,82.94,75.92,,394.0,40.0,,,45.0,,112.0,,,149.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,
1987,10,11,100.0,100.0,,,,,32.0,2350.0,2330.0,140.0,,,,,0.0,0.0,,78.98,73.94,,350.0,40.0,,,45.0,,58.0,,,72.0,1.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,
1987,10,12,100.0,100.0,,,,,74.0,833.0,1618.0,622.0,,,,,0.0,0.0,,84.91999999999999,71.06,,383.0,160.0,,,360.0,,134.0,,,170.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,
