YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
2012,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,-99.0,,-99.0,,,,,,,,
2012,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,99.0,,99.0,,,,,,,,
2012,5,25,,,50.0,10190.0,10024.0,94.0,35.0,,,,0.0,,54.0,36.0,71.0,0.0,0.0,,,66.92,48.92,,,40.0,50.0,,,,,98.0,125.0,,,-9999.0,,-9999.0,,,,,,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,-9.0,-9.0,,,,,,,,,,
2012,5,27,,,39.0,183.0,17.0,78.0,29.0,,,,,,62.0,36.0,80.0,0.0,0.0,,,64.04,44.06,,,210.0,220.0,,,,,72.0,80.0,,,999.0,,999.0,,,,,,,,999.0,999.0,,1.0,,,,,,,,
2012,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,-999.0,,,,,,,,,,,
2012,5,30,,,28.0,193.0,30.0,89.0,15.0,,,,0.0,,51.0,24.0,77.0,0.0,0.0,,,66.92,44.96,,,240.0,320.0,,,,,45.0,63.0,,,9999.0,,9999.0,,,,,,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,-99.0,,,,,,,,,,
2012,6,1,,,133.0,10142.0,9976.0,144.0,37.0,,,,66.0,,85.0,68.0,93.0,0.0,0.0,,,68.0,55.04,,,230.0,210.0,,,,,76.0,98.0,,,1.0,,,,,,,,,,1.0,-9999.0,,1.0,,,,,,,,
2012,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,
2012,6,3,,,78.0,142.0,980.0,111.0,37.0,,,,3.0,,68.0,48.0,93.0,0.0,0.0,,,66.02,51.08,,,220.0,240.0,,,,,80.0,103.0,,,1.0,,,,,,,,,,1.0,999.0,,1.0,,,,,,,,
2012,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,
2012,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
2012,6,6,,,72.0,98.0,9936.0,89.0,31.0,,,,13.0,,78.0,63.0,86.0,0.0,0.0,,,55.04,48.02,,,10.0,10.0,,,,,67.0,80.0,,,9999.0,,,,,,,,,,9999.0,9999.0,,1.0,,,,,,,,
2012,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,
2012,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,
2012,6,9,,,44.0,10210.0,10041.0,83.0,34.0,,,,0.0,,63.0,46.0,86.0,0.0,0.0,,,60.980000000000004,42.980000000000004,,,230.0,200.0,,,,,72.0,94.0,,,-9999.0,,,,,,,,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,
2012,6,11,,,78.0,132.0,970.0,94.0,35.0,,,,165.0,,78.0,62.0,93.0,0.0,0.0,,,60.980000000000004,48.02,,,230.0,240.0,,,,,103.0,134.0,,,1.0,,,,,,,,,,1.0,999.0,,1.0,,,,,,,,
2012,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,
2012,6,14,,,67.0,217.0,51.0,94.0,47.0,,,,,,71.0,54.0,89.0,0.0,0.0,,,62.959999999999994,46.94,,,210.0,230.0,,,,,80.0,107.0,,,9999.0,,,,,,,,,,9999.0,9999.0,,1.0,,,,,,,,
2012,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,-99.0,,,,,,,,,,
2012,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,99.0,,99.0,,,,,,,,
2012,6,17,,,72.0,10213.0,10047.0,122.0,18.0,,,,0.0,,55.0,32.0,80.0,0.0,0.0,,,73.94,50.0,,,250.0,-9999.0,,,,,40.0,-9999.0,,,-9999.0,,,,,,,,,,-9999.0,-9999.0,,1.0,,,,,,,,
2012,6,19,,,106.0,176.0,14.0,128.0,39.0,,,,8.0,,76.0,58.0,87.0,0.0,0.0,,,64.94,55.04,,,210.0,220.0,,,,,98.0,125.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
2012,6,22,,,67.0,213.0,47.0,100.0,27.0,,,,0.0,,68.0,54.0,80.0,0.0,0.0,,,62.959999999999994,50.0,,,230.0,240.0,,,,,54.0,67.0,,,9999.0,,,,,,,,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,
2012,6,24,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,,,,,,,,,99.0,99.0,,99.0,,,,,,,,
2012,6,25,,,133.0,10186.0,10020.0,156.0,41.0,,,,0.0,,77.0,67.0,90.0,0.0,0.0,,,69.98,59.0,,,210.0,210.0,,,,,80.0,103.0,,,-9999.0,,,,,,,,,,-9999.0,-9999.0,,1.0,,,,,,,,
2012,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,-9.0,-9.0,,,,,,,,,,
2012,6,27,,,106.0,139.0,976.0,128.0,64.0,,,,0.0,,73.0,60.0,90.0,0.0,0.0,,,66.02,53.06,,,210.0,210.0,,,,,116.0,156.0,,,999.0,,,,,,,,,,999.0,999.0,,999.0,,,,,,,,
2012,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2012,6,30,,,78.0,203.0,41.0,111.0,30.0,,,,10.0,,69.0,43.0,89.0,0.0,0.0,,,66.92,50.0,,,190.0,190.0,,,,,67.0,89.0,,,9999.0,,,,,,,,,,9999.0,9999.0,,1.0,,,,,,,,
2012,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,-99.0,,,,,,,,,,
2012,7,1,,,94.0,10179.0,10017.0,122.0,23.0,9999.0,,,0.0,,69.0,49.0,87.0,0.0,0.0,,,68.0,53.96,,,210.0,240.0,,,,,54.0,63.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,,,,,,,
2012,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,-9.0,,,,,,,,,,
2012,7,3,,,94.0,152.0,986.0,117.0,21.0,,,,20.0,,72.0,54.0,90.0,0.0,0.0,,,66.02,53.06,,,200.0,220.0,,,,,54.0,67.0,,,1.0,999.0,999.0,,,,,999.0,,,1.0,999.0,,1.0,,,,,,,,
2012,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,-999.0,,,,,,,,,,
2012,7,6,,,67.0,179.0,14.0,106.0,38.0,9999.0,,,0.0,,58.0,33.0,83.0,0.0,0.0,,,69.08,48.92,,,290.0,290.0,,,,,58.0,76.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,
2012,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,99.0,99.0,,99.0,,,,,,,,
2012,7,9,,,94.0,10193.0,10030.0,133.0,21.0,9999.0,,,0.0,,59.0,38.0,77.0,0.0,0.0,,,77.0,51.98,,,20.0,280.0,,,,,45.0,63.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,7,11,,,100.0,196.0,34.0,144.0,38.0,,,,0.0,,54.0,31.0,74.0,0.0,0.0,,,80.06,55.04,,,330.0,330.0,,,,,67.0,80.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,,,,
2012,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,,,,,,,,,,,
2012,7,14,,,128.0,193.0,30.0,144.0,20.0,9999.0,,,15.0,,76.0,50.0,93.0,0.0,0.0,,,77.0,55.04,,,230.0,290.0,,,,,36.0,58.0,,,9999.0,9999.0,1.0,,,,,1.0,,,1.0,9999.0,,1.0,,,,,,,,
2012,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,,,,,,,,,
2012,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,99.0,,99.0,,,,,,,,
2012,7,17,,,122.0,10179.0,10014.0,156.0,29.0,9999.0,,,0.0,,61.0,35.0,87.0,0.0,0.0,,,82.04,55.94,,,10.0,20.0,,,,,58.0,72.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,-9.0,,-9.0,,,,,,,,
2012,7,19,,,128.0,163.0,997.0,150.0,27.0,,,,0.0,,74.0,50.0,97.0,0.0,0.0,,,78.08,55.94,,,240.0,240.0,,,,,58.0,67.0,,,1.0,1.0,999.0,,,,,999.0,,,1.0,999.0,,999.0,,,,,,,,
2012,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,
2012,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,
2012,7,22,,,144.0,149.0,9986.0,161.0,22.0,9999.0,,,,,76.0,52.0,93.0,0.0,0.0,,,77.0,59.0,,,220.0,220.0,,,,,54.0,67.0,,,1.0,1.0,1.0,,,,,9999.0,,,9999.0,9999.0,,1.0,,,,,,,,
2012,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,
2012,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,99.0,,,,,,,,,,
2012,7,25,,,128.0,10119.0,9953.0,156.0,25.0,9999.0,,,3.0,,67.0,47.0,90.0,0.0,0.0,,,78.98,55.94,,,350.0,350.0,,,,,72.0,94.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,,,,,,,
2012,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,-9.0,,,,,,,,,,
2012,7,27,,,139.0,119.0,953.0,156.0,26.0,,,,0.0,,76.0,68.0,84.0,0.0,0.0,,,71.06,59.0,,,190.0,200.0,,,,,58.0,72.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,7,30,,,128.0,163.0,9997.0,156.0,22.0,9999.0,,,0.0,,66.0,50.0,84.0,0.0,0.0,,,77.0,57.92,,,290.0,350.0,,,,,63.0,76.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,,-99.0,,,,,,,,,,
2012,8,1,,,111.0,10230.0,10064.0,139.0,22.0,,,,0.0,,68.0,48.0,83.0,0.0,0.0,,,75.02,55.94,,,20.0,20.0,,,,,58.0,67.0,,,-9999.0,,,,,,,1.0,,,-9999.0,,,-9999.0,,,,,,,,
2012,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,-9.0,,,-9.0,,,,,,,,
2012,8,3,,,111.0,220.0,58.0,139.0,25.0,,,,0.0,,68.0,53.0,86.0,0.0,0.0,,,73.94,53.96,,,30.0,300.0,,,,,58.0,72.0,,,999.0,,,,,,,999.0,,,999.0,,,999.0,,,,,,,,
2012,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,-999.0,,,-999.0,,,,,,,,
2012,8,6,,,139.0,132.0,9970.0,183.0,37.0,,,,0.0,,52.0,26.0,76.0,0.0,0.0,,,93.02,62.059999999999995,,,10.0,20.0,,,,,89.0,107.0,,,9999.0,,,,,,,9999.0,,,9999.0,,,9999.0,,,,,,,,
2012,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,-99.0,,,-99.0,,,,,,,,
2012,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,99.0,,,99.0,,,,,,,,
2012,8,9,,,139.0,10190.0,10024.0,167.0,25.0,,,,0.0,,69.0,46.0,84.0,0.0,0.0,,,82.94,60.08,,,210.0,210.0,,,,,58.0,67.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,1.0,,,,,,,,
2012,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
2012,8,11,,,133.0,193.0,30.0,150.0,26.0,,,,0.0,,78.0,66.0,90.0,0.0,0.0,,,69.98,59.0,,,210.0,210.0,,,,,58.0,67.0,,,1.0,,,,,,,999.0,,,1.0,,,999.0,,,,,,,,
2012,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,
2012,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
2012,8,14,,,117.0,220.0,54.0,150.0,38.0,,,,0.0,,62.0,41.0,84.0,0.0,0.0,,,75.92,57.92,,,350.0,350.0,,,,,63.0,80.0,,,9999.0,,,,,,,1.0,,,9999.0,,,9999.0,,,,,,,,
2012,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,,-99.0,,,,,,,,
2012,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,99.0,,,99.0,,,,,,,,
2012,8,17,,,122.0,10179.0,10014.0,156.0,25.0,,,,0.0,,58.0,34.0,84.0,0.0,0.0,,,82.94,55.94,,,340.0,350.0,,,,,67.0,94.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,
2012,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,-9.0,,,-9.0,,,,,,,,
2012,8,19,,,128.0,152.0,990.0,172.0,30.0,,,,0.0,,54.0,35.0,78.0,0.0,0.0,,,87.08000000000001,59.0,,,330.0,340.0,,,,,63.0,80.0,,,999.0,,,,,,,999.0,,,999.0,,,999.0,,,,,,,,
2012,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,-999.0,,,-999.0,,,,,,,,
2012,8,22,,,128.0,149.0,9986.0,161.0,28.0,,,,0.0,,61.0,41.0,87.0,0.0,0.0,,,84.02,57.02,,,30.0,360.0,,,,,63.0,76.0,,,9999.0,,,,,,,9999.0,,,9999.0,,,9999.0,,,,,,,,
2012,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,-99.0,,,-99.0,,,,,,,,
2012,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,99.0,,,99.0,,,,,,,,
2012,8,25,,,117.0,10135.0,9976.0,178.0,28.0,,,,0.0,,42.0,22.0,66.0,0.0,0.0,,,93.91999999999999,64.94,,,20.0,20.0,,,,,58.0,67.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,
2012,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,-9.0,,,-9.0,,,,,,,,
2012,8,27,,,128.0,146.0,986.0,172.0,18.0,,,,0.0,,54.0,26.0,81.0,0.0,0.0,,,91.03999999999999,60.980000000000004,,,280.0,230.0,,,,,36.0,54.0,,,999.0,,,,,,,999.0,,,999.0,,,999.0,,,,,,,,
2012,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,
2012,8,30,,,122.0,173.0,10.0,144.0,27.0,,,,0.0,,68.0,50.0,87.0,0.0,0.0,,,73.94,59.0,,,180.0,200.0,,,,,54.0,67.0,,,9999.0,,,,,,,9999.0,,,1.0,,,9999.0,,,,,,,,
2012,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,,,,
2012,9,1,,,89.0,10203.0,10041.0,117.0,21.0,,,,0.0,,67.0,42.0,86.0,0.0,0.0,,,71.06,51.08,,,210.0,270.0,,,,,45.0,63.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,9,3,,,78.0,224.0,58.0,117.0,20.0,,,,0.0,,61.0,32.0,83.0,0.0,0.0,,,69.98,50.0,,,30.0,30.0,,,,,45.0,58.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,9,6,,,100.0,220.0,58.0,139.0,31.0,,,,0.0,,61.0,36.0,86.0,0.0,0.0,,,75.92,51.98,,,360.0,360.0,,,,,76.0,103.0,,,9999.0,9999.0,,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,,,,
2012,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,99.0,99.0,,99.0,,,,,,,,
2012,9,9,,,106.0,10169.0,10007.0,150.0,42.0,,,,0.0,,54.0,28.0,87.0,0.0,0.0,,,82.94,57.92,,,340.0,340.0,,,,,72.0,89.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,9,11,,,89.0,190.0,30.0,150.0,31.0,,,,0.0,,44.0,17.0,78.0,0.0,0.0,,,89.96000000000001,55.94,,,320.0,350.0,,,,,63.0,76.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
2012,9,14,,,100.0,166.0,3.0,128.0,50.0,,,,3.0,,70.0,58.0,87.0,0.0,0.0,,,66.02,57.02,,,210.0,200.0,,,,,80.0,103.0,,,9999.0,9999.0,,,,,,9999.0,,,9999.0,9999.0,,1.0,,,,,,,,
2012,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,-99.0,,,,,,,,,,
2012,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,99.0,,,,,,,,,,
2012,9,17,,,50.0,10264.0,10098.0,94.0,42.0,,,,0.0,,55.0,37.0,77.0,0.0,0.0,,,68.0,48.02,,,20.0,20.0,,,,,76.0,103.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,9,19,,,67.0,264.0,98.0,106.0,56.0,,,,0.0,,57.0,37.0,80.0,0.0,0.0,,,71.96,50.0,,,10.0,20.0,,,,,94.0,107.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,9,22,,,89.0,186.0,20.0,133.0,15.0,,,,0.0,,55.0,29.0,83.0,0.0,0.0,,,78.98,51.98,,,290.0,290.0,,,,,40.0,54.0,,,9999.0,9999.0,,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,,,,
2012,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,99.0,99.0,,99.0,,,,,,,,
2012,9,25,,,100.0,10224.0,10058.0,133.0,23.0,,,,0.0,,63.0,40.0,89.0,0.0,0.0,,,75.92,48.92,,,350.0,350.0,,,,,58.0,67.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,9,27,,,100.0,190.0,24.0,139.0,22.0,,,,0.0,,57.0,34.0,87.0,0.0,0.0,,,82.04,53.06,,,30.0,10.0,,,,,58.0,67.0,,,1.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,9.0,,,9.0,,,,,,,,,,,
2012,9,30,,,106.0,207.0,41.0,128.0,19.0,,,,0.0,,74.0,46.0,96.0,0.0,0.0,,,75.02,53.06,,,290.0,280.0,,,,,45.0,58.0,,,1.0,1.0,,,,,,1.0,,,1.0,9999.0,,9999.0,,,,,,,,
2012,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,
2012,10,1,,,94.0,10240.0,10075.0,128.0,30.0,,,,0.0,,64.0,43.0,83.0,0.0,0.0,,,73.94,48.02,,,40.0,30.0,,,,,112.0,130.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,10,3,,,33.0,234.0,68.0,89.0,41.0,,,,0.0,,53.0,29.0,83.0,0.0,0.0,,,64.04,50.0,,,10.0,20.0,,,,,80.0,94.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,10,6,,,28.0,254.0,88.0,83.0,65.0,,,,0.0,,50.0,34.0,68.0,0.0,0.0,,,66.02,46.94,,,20.0,20.0,,,,,94.0,112.0,,,9999.0,9999.0,,,,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,,,,
2012,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,,,,
2012,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,99.0,99.0,,99.0,,,,,,,,
2012,10,9,,,0.0,10224.0,10058.0,89.0,51.0,,,,0.0,,38.0,17.0,66.0,0.0,0.0,,,75.02,46.04,,,20.0,20.0,,,,,76.0,94.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
2012,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,,,
2012,10,11,,,39.0,169.0,3.0,94.0,13.0,,,,0.0,,50.0,21.0,74.0,0.0,0.0,,,75.02,46.04,,,30.0,10.0,,,,,54.0,63.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,,,
2012,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,,,,
2012,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
2012,10,14,,,78.0,193.0,27.0,94.0,16.0,,,,0.0,,78.0,60.0,90.0,0.0,0.0,,,60.980000000000004,48.02,,,170.0,170.0,,,,,40.0,45.0,,,9999.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,9999.0,,,,,,,,
2012,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,-99.0,,,,,,,,
2012,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,99.0,,,,,,,,
