YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
1978,3,19,30.0,40.0,,,,,,,,924.0,0.0,,,,0.0,0.0,,,66.92,53.96,,320.0,,,90.0,,,67.0,,,103.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,20,100.0,100.0,,,,,,,,1618.0,0.0,,,,0.0,0.0,,,64.94,53.96,,330.0,,,315.0,,,54.0,,,57.0,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,3,21,100.0,100.0,,,,,,,,1436.0,112.0,,,,0.0,0.0,,,62.059999999999995,55.04,,90.0,,,225.0,,,54.0,,,87.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,3,22,70.0,70.0,,,,,,,,1700.0,10.0,,,,0.0,0.0,,,64.94,51.98,,230.0,,,225.0,,,58.0,,,77.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,3,23,80.0,70.0,,,,,,,,1012.0,15.0,,,,0.0,0.0,,,62.059999999999995,53.06,,280.0,,,225.0,,,76.0,,,103.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,3,24,60.0,80.0,,,,,,,,1924.0,0.0,,,,0.0,0.0,,,62.959999999999994,48.02,,290.0,,,270.0,,,72.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,25,50.0,60.0,,,,,,,,1812.0,0.0,,,,0.0,0.0,,,69.08,46.94,,290.0,,,270.0,,,76.0,,,93.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,26,80.0,80.0,,,,,,,,1730.0,0.0,,,,0.0,0.0,,,64.94,53.96,,290.0,,,270.0,,,98.0,,,123.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,27,50.0,40.0,,,,,,,,1530.0,0.0,,,,0.0,0.0,,,62.959999999999994,51.98,,300.0,,,315.0,,,94.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,28,100.0,100.0,,,,,,,,1506.0,0.0,,,,0.0,0.0,,,59.0,51.98,,290.0,,,270.0,,,76.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,3,29,100.0,100.0,,,,,,,,1506.0,8.0,,,,0.0,0.0,,,59.0,50.0,,290.0,,,225.0,,,67.0,,,67.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,3,30,100.0,100.0,,,,,,,,2130.0,10.0,,,,0.0,0.0,,,62.959999999999994,53.96,,10.0,,,360.0,,,58.0,,,67.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,3,31,100.0,100.0,,,,,,,,1318.0,107.0,,,,0.0,0.0,,,57.92,51.98,,170.0,,,180.0,,,63.0,,,103.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,1,100.0,100.0,,,,,,,,454.0,79.0,,,,0.0,0.0,,,60.08,48.92,,290.0,,,270.0,,,89.0,,,108.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,2,60.0,50.0,,,,,,,,1606.0,15.0,,,,0.0,0.0,,,59.0,44.96,,290.0,,,270.0,,,76.0,,,103.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,3,100.0,100.0,,,,,,,,2154.0,135.0,,,,0.0,0.0,,,60.98,44.96,,190.0,,,225.0,,,98.0,,,164.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,4,30.0,20.0,,,,,,,,1318.0,5.0,,,,0.0,0.0,,,59.0,46.04,,260.0,,,270.0,,,80.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,5,90.0,100.0,,,,,,,,2230.0,0.0,,,,0.0,0.0,,,60.08,44.06,,210.0,,,180.0,,,76.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,6,80.0,80.0,,,,,,,,1218.0,168.0,,,,0.0,0.0,,,57.02,46.04,,290.0,,,270.0,,,80.0,,,108.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,7,40.0,50.0,,,,,,,,1648.0,43.0,,,,0.0,0.0,,,57.02,44.06,,290.0,,,270.0,,,67.0,,,82.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,8,0.0,0.0,,,,,,,,1736.0,0.0,,,,0.0,0.0,,,66.92,44.96,,290.0,,,270.0,,,76.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,9,0.0,0.0,,,,,,,,1736.0,0.0,,,,0.0,0.0,,,77.0,48.02,,280.0,,,270.0,,,72.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,10,20.0,20.0,,,,,,,,1654.0,0.0,,,,0.0,0.0,,,71.06,50.0,,300.0,,,315.0,,,89.0,,,108.0,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,4,11,70.0,80.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,66.02,48.02,,310.0,,,315.0,,,80.0,,,87.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,12,90.0,100.0,,,,,,,,1430.0,0.0,,,,0.0,0.0,,,64.94,51.98,,310.0,,,360.0,,,58.0,,,82.0,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,4,13,80.0,90.0,,,,,,,,1348.0,0.0,,,,0.0,0.0,,,60.98,51.98,,230.0,,,225.0,,,80.0,,,118.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,14,90.0,90.0,,,,,,,,2112.0,0.0,,,,0.0,0.0,,,60.98,51.98,,190.0,,,180.0,,,89.0,,,118.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,15,90.0,100.0,,,,,,,,524.0,259.0,,,,0.0,0.0,,,53.96,44.96,,160.0,,,180.0,,,103.0,,,134.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,16,60.0,70.0,,,,,,,,1412.0,43.0,,,,0.0,0.0,,,60.08,44.06,,290.0,,,270.0,,,67.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,17,40.0,30.0,,,,,,,,1830.0,0.0,,,,0.0,0.0,,,60.98,42.98,,280.0,,,270.0,,,67.0,,,82.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,18,70.0,70.0,,,,,,,,1824.0,0.0,,,,0.0,0.0,,,62.959999999999994,46.94,,290.0,,,270.0,,,80.0,,,87.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,19,70.0,70.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,64.04,48.02,,240.0,,,225.0,,,72.0,,,103.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,20,70.0,80.0,,,,,,,,318.0,20.0,,,,0.0,0.0,,,59.0,48.02,,310.0,,,270.0,,,89.0,,,118.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,21,0.0,10.0,,,,,,,,1918.0,0.0,,,,0.0,0.0,,,60.08,44.06,,290.0,,,270.0,,,103.0,,,144.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,22,40.0,30.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,60.98,42.98,,290.0,,,270.0,,,94.0,,,123.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,23,90.0,100.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,66.92,44.96,,300.0,,,315.0,,,72.0,,,98.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,24,100.0,100.0,,,,,,,,2248.0,66.0,,,,0.0,0.0,,,60.08,53.96,,170.0,,,180.0,,,63.0,,,98.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,25,80.0,80.0,,,,,,,,1606.0,66.0,,,,0.0,0.0,,,62.959999999999994,50.0,,220.0,,,180.0,,,76.0,,,93.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,26,30.0,30.0,,,,,,,,1830.0,239.0,,,,0.0,0.0,,,62.959999999999994,48.92,,290.0,,,270.0,,,94.0,,,123.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,27,50.0,60.0,,,,,,,,1800.0,0.0,,,,0.0,0.0,,,62.059999999999995,53.06,,270.0,,,270.0,,,94.0,,,118.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,28,40.0,50.0,,,,,,,,1912.0,0.0,,,,0.0,0.0,,,60.98,51.98,,280.0,,,270.0,,,125.0,,,159.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,29,40.0,50.0,,,,,,,,1924.0,0.0,,,,0.0,0.0,,,62.959999999999994,50.0,,290.0,,,270.0,,,134.0,,,185.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,4,30,60.0,70.0,,,,,,,,418.0,5.0,,,,0.0,0.0,,,60.98,50.0,,290.0,,,270.0,,,143.0,,,195.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,4,31,-9999.0,-9999.0,,,,,,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-1767.8200000000002,-1767.8200000000002,,-9999.0,,,-9999.0,,,-9999.0,,,-9999.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,5,1,0.0,0.0,,,,,,,,1654.0,0.0,,,,0.0,0.0,,,66.02,48.92,,290.0,,,270.0,,,89.0,,,108.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,2,10.0,10.0,,,,,,,,1936.0,0.0,,,,0.0,0.0,,,73.04,48.92,,280.0,,,270.0,,,98.0,,,129.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,3,40.0,30.0,,,,,,,,1500.0,0.0,,,,0.0,0.0,,,62.959999999999994,48.92,,290.0,,,270.0,,,134.0,,,170.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,4,90.0,100.0,,,,,,,,1536.0,0.0,,,,0.0,0.0,,,62.059999999999995,48.92,,280.0,,,270.0,,,125.0,,,159.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,5,30.0,30.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,64.04,48.02,,300.0,,,270.0,,,107.0,,,149.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,6,0.0,0.0,,,,,,,,336.0,0.0,,,,0.0,0.0,,,73.04,51.08,,280.0,,,360.0,,,94.0,,,113.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,7,30.0,30.0,,,,,,,,1606.0,0.0,,,,0.0,0.0,,,78.08,48.02,,290.0,,,270.0,,,89.0,,,103.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,8,0.0,0.0,,,,,,,,2342.0,0.0,,,,0.0,0.0,,,78.08,51.08,,300.0,,,315.0,,,76.0,,,98.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,9,70.0,90.0,,,,,,,,1848.0,0.0,,,,0.0,0.0,,,57.92,48.02,,270.0,,,270.0,,,125.0,,,149.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,10,60.0,50.0,,,,,,,,1818.0,0.0,,,,0.0,0.0,,,57.92,50.0,,270.0,,,270.0,,,112.0,,,144.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,11,20.0,20.0,,,,,,,,1600.0,0.0,,,,0.0,0.0,,,62.959999999999994,50.0,,290.0,,,270.0,,,94.0,,,149.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,12,0.0,0.0,,,,,,,,1712.0,0.0,,,,0.0,0.0,,,75.92,48.02,,300.0,,,270.0,,,80.0,,,108.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,13,80.0,90.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,80.06,53.06,,290.0,,,270.0,,,103.0,,,123.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,14,50.0,30.0,,,,,,,,1724.0,5.0,,,,0.0,0.0,,,69.08,51.98,,210.0,,,225.0,,,94.0,,,123.0,,1.0,,,,,,,,,,,,1.0,,,,,
1978,5,15,50.0,50.0,,,,,,,,1400.0,0.0,,,,0.0,0.0,,,64.04,51.98,,280.0,,,270.0,,,80.0,,,108.0,,-9999.0,,,,,,,,,,,,1.0,,,,,
1978,5,16,10.0,10.0,,,,,,,,1530.0,0.0,,,,0.0,0.0,,,69.98,48.92,,300.0,,,315.0,,,103.0,,,134.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,17,0.0,10.0,,,,,,,,1554.0,0.0,,,,0.0,0.0,,,80.96,53.06,,300.0,,,315.0,,,89.0,,,108.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,18,0.0,0.0,,,,,,,,1918.0,0.0,,,,0.0,0.0,,,84.91999999999999,51.98,,290.0,,,270.0,,,76.0,,,93.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,19,0.0,0.0,,,,,,,,1454.0,0.0,,,,0.0,0.0,,,86.0,53.06,,310.0,,,315.0,,,80.0,,,98.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,20,10.0,10.0,,,,,,,,1454.0,0.0,,,,0.0,0.0,,,64.94,51.08,,310.0,,,315.0,,,94.0,,,108.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,21,80.0,90.0,,,,,,,,1636.0,0.0,,,,0.0,0.0,,,62.059999999999995,51.08,,270.0,,,270.0,,,89.0,,,103.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,22,20.0,20.0,,,,,,,,2154.0,0.0,,,,0.0,0.0,,,64.94,48.92,,290.0,,,270.0,,,156.0,,,200.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,23,30.0,40.0,,,,,,,,1448.0,0.0,,,,0.0,0.0,,,60.98,48.02,,300.0,,,315.0,,,143.0,,,185.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,24,10.0,10.0,,,,,,,,1530.0,0.0,,,,0.0,0.0,,,60.98,46.94,,290.0,,,270.0,,,107.0,,,139.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,25,60.0,60.0,,,,,,,,1600.0,0.0,,,,0.0,0.0,,,62.959999999999994,46.94,,280.0,,,270.0,,,107.0,,,139.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,26,50.0,40.0,,,,,,,,2012.0,0.0,,,,0.0,0.0,,,64.04,50.0,,270.0,,,270.0,,,103.0,,,123.0,,1.0,,,,,,,,,,,,1.0,,,,,
1978,5,27,20.0,10.0,,,,,,,,1742.0,0.0,,,,0.0,0.0,,,73.04,50.0,,280.0,,,270.0,,,107.0,,,144.0,,-9999.0,,,,,,,,,,,,1.0,,,,,
1978,5,28,0.0,0.0,,,,,,,,1600.0,0.0,,,,0.0,0.0,,,73.04,50.0,,300.0,,,315.0,,,98.0,,,123.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,29,0.0,0.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,80.96,51.98,,300.0,,,315.0,,,98.0,,,113.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,30,0.0,0.0,,,,,,,,1706.0,0.0,,,,0.0,0.0,,,89.96000000000001,51.98,,290.0,,,270.0,,,72.0,,,93.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,5,31,0.0,0.0,,,,,,,,1400.0,0.0,,,,0.0,0.0,,,80.06,55.04,,330.0,,,315.0,,,63.0,,,87.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,1,10.0,10.0,,,,,,,,1230.0,0.0,,,,0.0,0.0,,,69.98,53.06,,210.0,,,225.0,,,89.0,,,118.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,2,30.0,40.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,68.0,53.06,,270.0,,,270.0,,,80.0,,,98.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,3,60.0,50.0,,,,,,,,1542.0,0.0,,,,0.0,0.0,,,64.04,53.06,,290.0,,,270.0,,,103.0,,,123.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,4,30.0,20.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,69.08,51.08,,310.0,,,315.0,,,112.0,,,129.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,5,10.0,10.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,71.96,50.0,,310.0,,,315.0,,,116.0,,,139.0,,1.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,6,30.0,40.0,,,,,,,,2024.0,0.0,,,,0.0,0.0,,,78.08,50.0,,300.0,,,315.0,,,98.0,,,134.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,7,30.0,20.0,,,,,,,,1336.0,0.0,,,,0.0,0.0,,,68.0,50.0,,290.0,,,270.0,,,116.0,,,144.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,8,40.0,40.0,,,,,,,,1730.0,0.0,,,,0.0,0.0,,,69.98,50.0,,300.0,,,315.0,,,112.0,,,139.0,,1.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,9,70.0,60.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,66.92,51.98,,290.0,,,270.0,,,143.0,,,206.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,10,40.0,40.0,,,,,,,,1236.0,0.0,,,,0.0,0.0,,,62.959999999999994,51.98,,290.0,,,270.0,,,112.0,,,149.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,11,20.0,10.0,,,,,,,,1806.0,0.0,,,,0.0,0.0,,,71.96,50.0,,280.0,,,270.0,,,134.0,,,170.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,12,60.0,60.0,,,,,,,,1318.0,0.0,,,,0.0,0.0,,,69.98,53.96,,300.0,,,315.0,,,80.0,,,103.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,13,10.0,0.0,,,,,,,,2318.0,0.0,,,,0.0,0.0,,,66.02,51.98,,290.0,,,270.0,,,107.0,,,134.0,,1.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,14,10.0,0.0,,,,,,,,648.0,0.0,,,,0.0,0.0,,,64.04,51.98,,280.0,,,270.0,,,116.0,,,159.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,15,10.0,0.0,,,,,,,,1630.0,0.0,,,,0.0,0.0,,,69.08,48.92,,280.0,,,270.0,,,116.0,,,149.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,16,0.0,0.0,,,,,,,,1600.0,0.0,,,,0.0,0.0,,,75.92,50.0,,290.0,,,360.0,,,103.0,,,118.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,17,40.0,20.0,,,,,,,,1442.0,0.0,,,,0.0,0.0,,,69.08,50.0,,280.0,,,270.0,,,98.0,,,129.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,18,60.0,60.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,68.0,53.96,,300.0,,,270.0,,,98.0,,,123.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,19,20.0,0.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,64.94,50.0,,270.0,,,270.0,,,107.0,,,154.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,20,90.0,90.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,62.959999999999994,53.06,,280.0,,,270.0,,,89.0,,,139.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,21,50.0,40.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,64.94,55.04,,280.0,,,270.0,,,107.0,,,129.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,22,80.0,80.0,,,,,,,,1848.0,0.0,,,,0.0,0.0,,,64.04,53.96,,260.0,,,270.0,,,107.0,,,134.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,23,40.0,40.0,,,,,,,,1242.0,0.0,,,,0.0,0.0,,,66.92,53.96,,280.0,,,270.0,,,103.0,,,113.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,24,0.0,0.0,,,,,,,,1954.0,0.0,,,,0.0,0.0,,,66.02,53.06,,290.0,,,270.0,,,130.0,,,164.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,25,10.0,0.0,,,,,,,,2112.0,0.0,,,,0.0,0.0,,,69.08,51.08,,280.0,,,270.0,,,125.0,,,170.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,26,70.0,70.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,,71.06,51.98,,280.0,,,270.0,,,125.0,,,159.0,,1.0,,,,,,,,,,,,1.0,,,,,
1978,6,27,80.0,70.0,,,,,,,,1624.0,0.0,,,,0.0,0.0,,,68.0,55.04,,220.0,,,225.0,,,98.0,,,123.0,,-9999.0,,,,,,,,,,,,1.0,,,,,
1978,6,28,60.0,60.0,,,,,,,,1442.0,0.0,,,,0.0,0.0,,,69.08,57.02,,250.0,,,270.0,,,76.0,,,103.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,29,50.0,30.0,,,,,,,,1600.0,0.0,,,,0.0,0.0,,,71.06,57.02,,290.0,,,270.0,,,89.0,,,108.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,30,40.0,40.0,,,,,,,,1642.0,0.0,,,,0.0,0.0,,,66.92,55.04,,290.0,,,270.0,,,94.0,,,113.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,6,31,-9999.0,-9999.0,,,,,,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-1767.8200000000002,-1767.8200000000002,,-9999.0,,,-9999.0,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,
1978,7,1,60.0,60.0,,,,,,,,1042.0,0.0,,,,0.0,0.0,,,69.08,57.02,,290.0,,,270.0,,,94.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,2,70.0,70.0,,,,,,,,1712.0,0.0,,,,0.0,0.0,,,66.02,55.04,,280.0,,,270.0,,,134.0,,,175.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,3,30.0,10.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,71.96,53.06,,280.0,,,270.0,,,98.0,,,129.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,4,20.0,10.0,,,,,,,,1630.0,0.0,,,,0.0,0.0,,,71.06,51.98,,270.0,,,270.0,,,139.0,,,164.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,5,0.0,0.0,,,,,,,,1624.0,0.0,,,,0.0,0.0,,,69.98,51.98,,310.0,,,270.0,,,98.0,,,123.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,6,10.0,10.0,,,,,,,,1612.0,0.0,,,,0.0,0.0,,,69.08,51.98,,310.0,,,315.0,,,98.0,,,118.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,7,20.0,20.0,,,,,,,,1736.0,0.0,,,,0.0,0.0,,,71.06,53.06,,310.0,,,315.0,,,89.0,,,103.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,8,20.0,20.0,,,,,,,,1824.0,0.0,,,,0.0,0.0,,,75.02,51.98,,310.0,,,315.0,,,94.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,9,0.0,0.0,,,,,,,,1242.0,0.0,,,,0.0,0.0,,,68.0,53.06,,300.0,,,315.0,,,103.0,,,129.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,10,40.0,30.0,,,,,,,,1630.0,0.0,,,,0.0,0.0,,,69.08,53.06,,260.0,,,270.0,,,103.0,,,113.0,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,7,11,90.0,90.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,62.059999999999995,53.06,,270.0,,,270.0,,,80.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,12,90.0,80.0,,,,,,,,1854.0,0.0,,,,0.0,0.0,,,62.959999999999994,53.06,,300.0,,,270.0,,,103.0,,,113.0,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,7,13,30.0,10.0,,,,,,,,1800.0,0.0,,,,0.0,0.0,,,80.06,51.08,,290.0,,,270.0,,,103.0,,,123.0,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,14,10.0,0.0,,,,,,,,1530.0,0.0,,,,0.0,0.0,,,75.02,51.98,,300.0,,,315.0,,,112.0,,,139.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,15,70.0,60.0,,,,,,,,1300.0,0.0,,,,0.0,0.0,,,64.94,53.96,,280.0,,,270.0,,,107.0,,,164.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,7,16,20.0,10.0,,,,,,,,1854.0,0.0,,,,0.0,0.0,,,84.91999999999999,53.06,,300.0,,,270.0,,,107.0,,,134.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,17,0.0,0.0,,,,,,,,1536.0,0.0,,,,0.0,0.0,,,80.06,53.96,,310.0,,,315.0,,,103.0,,,123.0,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,18,0.0,0.0,,,,,,,,1818.0,0.0,,,,0.0,0.0,,,71.96,53.06,,310.0,,,225.0,,,98.0,,,123.0,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,7,19,20.0,20.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,68.0,51.98,,310.0,,,315.0,,,89.0,,,123.0,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1978,7,20,20.0,20.0,,,,,,,,1442.0,0.0,,,,0.0,0.0,,,66.02,51.08,,310.0,,,315.0,,,107.0,,,134.0,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1978,7,21,20.0,20.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,71.96,50.0,,320.0,,,315.0,,,103.0,,,123.0,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1978,7,22,20.0,20.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,68.0,53.06,,320.0,,,315.0,,,98.0,,,118.0,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
