YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT05,WT07,WT08,WT10,WT11,WT12,WT13,WT14,WT16,WT18,WV03,WV20
1990,6,3,40.0,40.0,,,,,67.0,1552.0,1252.0,0.0,,,,,0.0,0.0,,86.0,73.94,,734.0,60.0,,,45.0,,,89.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,6,4,40.0,60.0,,,,,66.0,2155.0,1522.0,0.0,,,,,0.0,0.0,,87.98,75.02,,695.0,60.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,6,5,60.0,70.0,,,,,63.0,1453.0,1414.0,0.0,,,,,0.0,0.0,,84.91999999999999,73.94,,717.0,40.0,,,45.0,,,94.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,6,6,40.0,40.0,,,,,55.0,1755.0,1642.0,0.0,,,,,0.0,0.0,,89.06,71.06,,735.0,60.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,6,7,40.0,30.0,,,,,50.0,1655.0,1609.0,5.0,,,,,0.0,0.0,,89.06,71.06,,737.0,60.0,,,45.0,,,72.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,6,8,40.0,30.0,,,,,68.0,1855.0,1244.0,5.0,,,,,0.0,0.0,,87.98,73.04,,676.0,60.0,,,90.0,,,80.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,6,9,40.0,40.0,,,,,65.0,1155.0,1320.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.94,,728.0,60.0,,,45.0,,,89.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,6,10,40.0,40.0,,,,,57.0,1753.0,1240.0,0.0,,,,,0.0,0.0,,87.08000000000001,71.96,,703.0,80.0,,,90.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,6,11,50.0,50.0,,,,,52.0,1551.0,1728.0,0.0,,,,,0.0,0.0,,87.98,73.94,,676.0,50.0,,,45.0,,,72.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,6,12,80.0,90.0,,,,,62.0,1355.0,1159.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.04,,731.0,50.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,6,13,40.0,40.0,,,,,68.0,1355.0,1523.0,0.0,,,,,0.0,0.0,,87.08000000000001,75.02,,729.0,60.0,,,45.0,,,89.0,,,139.0,,,,,,,,,,,,,-9999.0,,,
1990,6,14,30.0,30.0,,,,,67.0,1455.0,1627.0,3.0,,,,,0.0,0.0,,87.08000000000001,73.04,,728.0,50.0,,,45.0,,,94.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,6,15,60.0,60.0,,,,,73.0,1555.0,1553.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.94,,667.0,50.0,,,45.0,,,98.0,,,144.0,,,,,,,,,,,,,1.0,,,
1990,6,16,70.0,80.0,,,,,62.0,1555.0,1640.0,0.0,,,,,0.0,0.0,,84.02,73.04,,614.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,6,17,40.0,20.0,,,,,68.0,1755.0,1141.0,3.0,,,,,0.0,0.0,,87.08000000000001,71.96,,730.0,60.0,,,90.0,,,94.0,,,149.0,,,,,,,,,,,,,1.0,,,
1990,6,18,50.0,50.0,,,,,73.0,955.0,1324.0,5.0,,,,,0.0,0.0,,86.0,71.96,,722.0,60.0,,,45.0,,,98.0,,,139.0,,,,,,,,,,,,,1.0,,,
1990,6,19,70.0,90.0,,,,,65.0,1555.0,1333.0,0.0,,,,,0.0,0.0,,84.91999999999999,71.96,,678.0,50.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,6,20,90.0,100.0,,,,,63.0,1055.0,1318.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.04,,613.0,90.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,6,21,90.0,100.0,,,,,67.0,1255.0,1340.0,0.0,,,,,0.0,0.0,,86.0,75.02,,566.0,70.0,,,45.0,,,89.0,,,144.0,,,,,,,,,,,,,1.0,,,
1990,6,22,70.0,60.0,,,,,55.0,955.0,1108.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.94,,663.0,60.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,6,23,70.0,80.0,,,,,60.0,1855.0,1421.0,0.0,,,,,0.0,0.0,,86.0,71.06,,663.0,50.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,6,24,80.0,90.0,,,,,60.0,1155.0,1825.0,0.0,,,,,0.0,0.0,,86.0,71.96,,642.0,70.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,6,25,90.0,90.0,,,,,61.0,1755.0,1527.0,0.0,,,,,0.0,0.0,,86.0,71.06,,666.0,60.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,6,26,60.0,70.0,,,,,63.0,1452.0,1428.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.04,,694.0,50.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,6,27,30.0,30.0,,,,,55.0,1254.0,1459.0,0.0,,,,,0.0,0.0,,89.06,71.96,,753.0,80.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,6,28,60.0,70.0,,,,,67.0,1455.0,1449.0,0.0,,,,,0.0,0.0,,87.08000000000001,75.02,,668.0,50.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,6,29,60.0,70.0,,,,,70.0,1555.0,1549.0,0.0,,,,,0.0,0.0,,84.91999999999999,73.94,,670.0,60.0,,,45.0,,,94.0,,,139.0,,,,,,,,,,,,,1.0,,,
1990,6,30,60.0,50.0,,,,,70.0,955.0,1621.0,0.0,,,,,0.0,0.0,,87.98,73.94,,642.0,70.0,,,45.0,,,94.0,,,144.0,,,,,,,,,,,,,-9999.0,,,
1990,6,31,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,-9999.0,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,,,,,,-9999.0,,,
1990,7,1,70.0,70.0,,,,,70.0,1753.0,1523.0,0.0,,,,,0.0,0.0,,87.08000000000001,75.02,,620.0,70.0,,,45.0,,,94.0,,,164.0,,,,,,,,,,,,,-9999.0,,,
1990,7,2,60.0,50.0,,,,,71.0,1355.0,1355.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.94,,726.0,50.0,,,45.0,,,98.0,,,144.0,,,,,,,,,,,,,-9999.0,,,
1990,7,3,50.0,50.0,,,,,55.0,1455.0,1651.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.04,,680.0,70.0,,,45.0,,,76.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,7,4,40.0,20.0,,,,,44.0,1555.0,1444.0,0.0,,,,,0.0,0.0,,87.98,71.96,,744.0,60.0,,,45.0,,,58.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,7,5,40.0,30.0,,,,,43.0,1455.0,1510.0,0.0,,,,,0.0,0.0,,89.96000000000001,73.04,,748.0,50.0,,,45.0,,,72.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,7,6,20.0,40.0,,,,,29.0,1855.0,1717.0,0.0,,,,,0.0,0.0,,87.08000000000001,66.02,,745.0,50.0,,,45.0,,,54.0,,,82.0,,,,,,,,,,,,,-9999.0,,,
1990,7,7,20.0,30.0,,,,,35.0,1155.0,1522.0,0.0,,,,,0.0,0.0,,89.06,66.02,,603.0,170.0,,,225.0,,,63.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,7,8,30.0,20.0,,,,,52.0,1854.0,1439.0,3.0,,,,,0.0,0.0,,91.04,69.08,,740.0,60.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,7,9,50.0,30.0,,,,,50.0,1755.0,1324.0,30.0,,,,,0.0,0.0,,89.06,71.96,,709.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,7,10,50.0,60.0,,,,,57.0,1655.0,1559.0,13.0,,,,,0.0,0.0,,87.08000000000001,73.94,,709.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,7,11,40.0,30.0,,,,,64.0,1955.0,1354.0,0.0,,,,,0.0,0.0,,87.98,73.04,,729.0,60.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,1.0,,,
1990,7,12,40.0,50.0,,,,,58.0,1556.0,1518.0,0.0,,,,,0.0,0.0,,87.98,73.04,,713.0,60.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,7,13,30.0,30.0,,,,,54.0,1655.0,1515.0,0.0,,,,,0.0,0.0,,87.98,73.04,,708.0,50.0,,,45.0,,,72.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,7,14,50.0,50.0,,,,,44.0,1653.0,1611.0,0.0,,,,,0.0,0.0,,89.96000000000001,73.94,,729.0,70.0,,,135.0,,,67.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,7,15,60.0,60.0,,,,,38.0,1655.0,1623.0,3.0,,,,,0.0,0.0,,87.98,73.04,,641.0,60.0,,,45.0,,,67.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,7,16,30.0,30.0,,,,,56.0,2355.0,1604.0,0.0,,,,,0.0,0.0,,87.98,73.94,,727.0,60.0,,,45.0,,,72.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,7,17,60.0,50.0,,,,,47.0,1755.0,1535.0,15.0,,,,,0.0,0.0,,89.06,73.94,,693.0,60.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,7,18,40.0,40.0,,,,,57.0,1755.0,1554.0,0.0,,,,,0.0,0.0,,87.98,73.94,,711.0,60.0,,,90.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,7,19,20.0,20.0,,,,,51.0,1651.0,1324.0,0.0,,,,,0.0,0.0,,89.06,73.94,,750.0,40.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,7,20,20.0,20.0,,,,,42.0,1354.0,1116.0,0.0,,,,,0.0,0.0,,89.96000000000001,69.98,,734.0,50.0,,,360.0,,,67.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,7,21,60.0,60.0,,,,,40.0,1651.0,1548.0,0.0,,,,,0.0,0.0,,87.98,71.06,,690.0,70.0,,,90.0,,,76.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,7,22,40.0,30.0,,,,,54.0,954.0,1442.0,0.0,,,,,0.0,0.0,,87.98,75.02,,733.0,70.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,7,23,30.0,40.0,,,,,55.0,1653.0,1245.0,0.0,,,,,0.0,0.0,,89.06,75.02,,727.0,80.0,,,90.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,7,24,50.0,50.0,,,,,57.0,1555.0,1721.0,3.0,,,,,0.0,0.0,,87.98,73.94,,710.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,7,25,40.0,30.0,,,,,62.0,1655.0,1537.0,0.0,,,,,0.0,0.0,,87.98,75.02,,707.0,60.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,7,26,50.0,60.0,,,,,56.0,1455.0,1201.0,0.0,,,,,0.0,0.0,,87.98,75.02,,663.0,70.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,7,27,80.0,90.0,,,,,37.0,2155.0,307.0,58.0,,,,,0.0,0.0,,84.91999999999999,73.94,,500.0,50.0,,,90.0,,,54.0,,,87.0,,,,,,,,,,,,,1.0,,,
1990,7,28,30.0,40.0,,,,,50.0,1255.0,1401.0,0.0,,,,,0.0,0.0,,87.98,75.02,,716.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,7,29,30.0,20.0,,,,,46.0,2155.0,1617.0,0.0,,,,,0.0,0.0,,89.96000000000001,73.04,,734.0,60.0,,,45.0,,,72.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,7,30,30.0,20.0,,,,,45.0,1757.0,1623.0,0.0,,,,,0.0,0.0,,91.94,75.02,,743.0,60.0,,,45.0,,,80.0,,,98.0,,,,,,,,,,,,,-9999.0,,,
1990,7,31,30.0,30.0,,,,,52.0,1853.0,1102.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,717.0,70.0,,,90.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,8,1,50.0,60.0,,,,,60.0,1553.0,1147.0,0.0,,,,,0.0,0.0,,87.98,75.92,,696.0,70.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,2,60.0,50.0,,,,,53.0,1654.0,1646.0,0.0,,,,,0.0,0.0,,89.06,75.02,,743.0,60.0,,,45.0,,,80.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,8,3,40.0,60.0,,,,,42.0,1754.0,1523.0,0.0,,,,,0.0,0.0,,89.96000000000001,71.06,,730.0,50.0,,,45.0,,,67.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,8,4,60.0,50.0,,,,,53.0,1555.0,1539.0,0.0,,,,,0.0,0.0,,89.06,75.02,,689.0,70.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,8,5,90.0,90.0,,,,,55.0,1254.0,1453.0,0.0,,,,,0.0,0.0,,89.96000000000001,73.94,,707.0,50.0,,,45.0,,,94.0,,,98.0,,,,,,,,,,,,,1.0,,,
1990,8,6,60.0,60.0,,,,,56.0,1755.0,1537.0,0.0,,,,,0.0,0.0,,89.06,75.02,,662.0,60.0,,,45.0,,,72.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,8,7,50.0,40.0,,,,,53.0,1651.0,1648.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,698.0,60.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,8,8,30.0,20.0,,,,,61.0,1455.0,1449.0,0.0,,,,,0.0,0.0,,89.06,77.0,,684.0,50.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,8,9,20.0,20.0,,,,,55.0,1655.0,1649.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,731.0,60.0,,,45.0,,,94.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,8,10,10.0,20.0,,,,,45.0,1652.0,1358.0,0.0,,,,,0.0,0.0,,89.96000000000001,71.06,,728.0,50.0,,,45.0,,,72.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,11,20.0,30.0,,,,,55.0,1254.0,2040.0,0.0,,,,,0.0,0.0,,89.06,75.02,,728.0,70.0,,,90.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,8,12,20.0,30.0,,,,,59.0,1454.0,1507.0,0.0,,,,,0.0,0.0,,89.06,73.94,,712.0,70.0,,,45.0,,,103.0,,,144.0,,,,,,,,,,,,,1.0,,,
1990,8,13,20.0,30.0,,,,,64.0,1555.0,1636.0,0.0,,,,,0.0,0.0,,91.04,78.08,,702.0,60.0,,,45.0,,,89.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,8,14,40.0,50.0,,,,,49.0,1056.0,1316.0,0.0,,,,,0.0,0.0,,91.94,78.08,,704.0,60.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,15,50.0,40.0,,,,,55.0,1455.0,1246.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,715.0,60.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,8,16,20.0,10.0,,,,,58.0,1655.0,1632.0,0.0,,,,,0.0,0.0,,89.06,77.0,,723.0,60.0,,,45.0,,,76.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,8,17,20.0,20.0,,,,,53.0,1255.0,1207.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,711.0,60.0,,,45.0,,,76.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,8,18,60.0,60.0,,,,,62.0,1756.0,1430.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,689.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,8,19,60.0,60.0,,,,,52.0,1653.0,1339.0,3.0,,,,,0.0,0.0,,89.96000000000001,73.94,,636.0,40.0,,,45.0,,,76.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,8,20,30.0,30.0,,,,,48.0,1555.0,1853.0,0.0,,,,,0.0,0.0,,91.94,75.92,,728.0,70.0,,,45.0,,,76.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,8,21,30.0,30.0,,,,,45.0,1954.0,1746.0,0.0,,,,,0.0,0.0,,91.04,73.04,,725.0,60.0,,,45.0,,,80.0,,,98.0,,,,,,,,,,,,,-9999.0,,,
1990,8,22,30.0,40.0,,,,,56.0,1655.0,1514.0,0.0,,,,,0.0,0.0,,89.06,75.92,,704.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,23,20.0,10.0,,,,,54.0,1655.0,1627.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,720.0,60.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,24,30.0,30.0,,,,,58.0,1655.0,1348.0,0.0,,,,,0.0,0.0,,91.04,75.92,,697.0,60.0,,,45.0,,,89.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,8,25,60.0,70.0,,,,,68.0,955.0,1237.0,0.0,,,,,0.0,0.0,,89.96000000000001,78.08,,672.0,60.0,,,45.0,,,98.0,,,144.0,,,,,,,,,,,,,-9999.0,,,
1990,8,26,50.0,70.0,,,,,55.0,1555.0,1546.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,653.0,50.0,,,45.0,,,94.0,,,154.0,,,,,,,,,,,,,1.0,,,
1990,8,27,40.0,30.0,,,,,56.0,1655.0,1511.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,713.0,40.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,8,28,30.0,20.0,,,,,37.0,1555.0,1658.0,0.0,,,,,0.0,0.0,,91.04,69.98,,715.0,70.0,,,90.0,,,67.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,8,29,30.0,40.0,,,,,38.0,1155.0,1220.0,0.0,,,,,0.0,0.0,,91.94,71.06,,672.0,70.0,,,45.0,,,67.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,8,30,20.0,40.0,,,,,36.0,1154.0,1140.0,0.0,,,,,0.0,0.0,,89.96000000000001,69.98,,666.0,60.0,,,45.0,,,72.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,8,31,20.0,30.0,,,,,30.0,1454.0,1356.0,0.0,,,,,0.0,0.0,,87.98,71.06,,702.0,140.0,,,135.0,,,63.0,,,77.0,,,,,,,,,,,,,-9999.0,,,
1990,9,1,10.0,20.0,,,,,30.0,1355.0,1142.0,0.0,,,,,0.0,0.0,,89.96000000000001,69.98,,716.0,150.0,,,135.0,,,67.0,,,82.0,,,,,,,,,,,,,-9999.0,,,
1990,9,2,60.0,80.0,,,,,45.0,1354.0,1128.0,0.0,,,,,0.0,0.0,,91.04,75.02,,647.0,140.0,,,45.0,,,80.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,9,3,20.0,30.0,,,,,48.0,1254.0,1237.0,0.0,,,,,0.0,0.0,,91.94,73.04,,704.0,60.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,9,4,40.0,60.0,,,,,53.0,1155.0,1001.0,0.0,,,,,0.0,0.0,,93.02,78.08,,695.0,60.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,9,5,60.0,70.0,,,,,61.0,1155.0,1358.0,0.0,,,,,0.0,0.0,,91.04,77.0,,631.0,60.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,9,6,30.0,30.0,,,,,57.0,1155.0,1135.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,679.0,60.0,,,45.0,,,76.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,9,7,20.0,20.0,,,,,51.0,1455.0,1414.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,697.0,70.0,,,45.0,,,76.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,9,8,50.0,30.0,,,,,50.0,1756.0,1257.0,13.0,,,,,0.0,0.0,,89.06,73.94,,708.0,70.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,9,9,50.0,60.0,,,,,56.0,1655.0,1337.0,64.0,,,,,0.0,0.0,,87.08000000000001,73.04,,641.0,70.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,9,10,20.0,20.0,,,,,55.0,1453.0,1509.0,0.0,,,,,0.0,0.0,,89.06,73.94,,694.0,70.0,,,45.0,,,89.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,9,11,10.0,20.0,,,,,56.0,1655.0,1241.0,0.0,,,,,0.0,0.0,,89.06,75.02,,687.0,60.0,,,45.0,,,72.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,9,12,40.0,40.0,,,,,50.0,1454.0,1455.0,3.0,,,,,0.0,0.0,,89.06,73.04,,634.0,30.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,9,13,40.0,30.0,,,,,56.0,1755.0,1502.0,13.0,,,,,0.0,0.0,,89.06,73.94,,646.0,60.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,1.0,,,
1990,9,14,30.0,30.0,,,,,62.0,1555.0,1632.0,0.0,,,,,0.0,0.0,,91.04,77.0,,681.0,70.0,,,45.0,,,89.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,9,15,40.0,50.0,,,,,71.0,1355.0,1406.0,3.0,,,,,0.0,0.0,,89.06,77.0,,615.0,60.0,,,45.0,,,94.0,,,144.0,,,,,,,,,,,,,1.0,,,
1990,9,16,50.0,50.0,,,,,59.0,1155.0,1147.0,0.0,,,,,0.0,0.0,,91.04,75.92,,666.0,70.0,,,45.0,,,76.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,9,17,60.0,80.0,,,,,46.0,1455.0,1535.0,76.0,,,,,0.0,0.0,,89.06,75.92,,541.0,60.0,,,45.0,,,72.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,9,18,60.0,50.0,,,,,63.0,1055.0,1324.0,0.0,,,,,0.0,0.0,,89.06,77.0,,612.0,50.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,9,19,70.0,70.0,,,,,53.0,1255.0,1426.0,0.0,,,,,0.0,0.0,,89.96000000000001,78.08,,660.0,70.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,9,20,80.0,80.0,,,,,35.0,1351.0,1407.0,0.0,,,,,0.0,0.0,,87.98,78.08,,639.0,140.0,,,135.0,,,67.0,,,82.0,,,,,,,,,,,,,-9999.0,,,
1990,9,21,60.0,60.0,,,,,41.0,1354.0,1618.0,0.0,,,,,0.0,0.0,,91.94,75.02,,631.0,70.0,,,90.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,9,22,50.0,60.0,,,,,56.0,1055.0,1432.0,0.0,,,,,0.0,0.0,,89.06,75.92,,664.0,60.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,9,23,60.0,70.0,,,,,46.0,1454.0,1307.0,13.0,,,,,0.0,0.0,,87.08000000000001,73.94,,641.0,60.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,9,24,50.0,60.0,,,,,44.0,1156.0,1508.0,3.0,,,,,0.0,0.0,,89.06,73.94,,628.0,60.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,9,25,30.0,20.0,,,,,34.0,1455.0,1556.0,0.0,,,,,0.0,0.0,,89.06,73.04,,667.0,60.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,9,26,30.0,20.0,,,,,43.0,1255.0,1607.0,18.0,,,,,0.0,0.0,,91.04,71.06,,672.0,70.0,,,45.0,,,89.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,9,27,40.0,40.0,,,,,51.0,1355.0,1541.0,0.0,,,,,0.0,0.0,,89.06,73.94,,660.0,80.0,,,45.0,,,76.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,9,28,20.0,30.0,,,,,64.0,1755.0,1504.0,0.0,,,,,0.0,0.0,,89.06,75.92,,683.0,60.0,,,45.0,,,89.0,,,129.0,,,,,,,,,,,,,-9999.0,,,
1990,9,29,20.0,20.0,,,,,63.0,1756.0,1506.0,0.0,,,,,0.0,0.0,,89.06,75.02,,692.0,60.0,,,45.0,,,89.0,,,134.0,,,,,,,,,,,,,-9999.0,,,
1990,9,30,40.0,50.0,,,,,51.0,2155.0,1511.0,46.0,,,,,0.0,0.0,,87.08000000000001,73.94,,644.0,70.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,9,31,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,-9999.0,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,,,,,,-9999.0,,,
1990,10,1,30.0,20.0,,,,,55.0,1554.0,1313.0,3.0,,,,,0.0,0.0,,87.98,73.94,,661.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,10,2,40.0,50.0,,,,,43.0,1655.0,1155.0,0.0,,,,,0.0,0.0,,89.96000000000001,71.06,,679.0,60.0,,,135.0,,,67.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,10,3,50.0,50.0,,,,,50.0,1655.0,1633.0,0.0,,,,,0.0,0.0,,91.04,73.94,,588.0,50.0,,,45.0,,,89.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,4,50.0,50.0,,,,,49.0,1453.0,1504.0,0.0,,,,,0.0,0.0,,89.96000000000001,77.0,,602.0,50.0,,,45.0,,,76.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,5,20.0,20.0,,,,,53.0,1451.0,1351.0,0.0,,,,,0.0,0.0,,89.06,75.02,,674.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,6,20.0,30.0,,,,,55.0,1355.0,1414.0,0.0,,,,,0.0,0.0,,89.06,75.92,,667.0,50.0,,,45.0,,,89.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
